Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date
023 hours ago191 Bed Apartment with Swimming Pool ,5800000,Kileleshwa,1,1,58,2026-06-23
1 Bed Apartment with Swimming Pool at Vihiga Road1,5800000,Kileleshwa,1,1,58,2026-06-23
023 hours ago82 Bed Apartment with En Suite in Kil,19000000,Kileleshwa,2,2,NaN,2026-06-23
023 hours ago164 Bed Apartment with En Suite in La,17900000,"Westlands Area, Westlands",4,4,200,2026-06-23
023 hours ago153 Bed Apartment with En Suite in La,10500000,Lavington,3,3,NaN,2026-06-23
023 hours ago82 Bed Apartment with En Suite in Wes,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-23
023 hours ago102 Bed Apartment with En Suite in La,7000000,Lavington,2,2,NaN,2026-06-23
023 hours ago132 Bed Apartment with En Suite at Ge,23000000,"Westlands Area, Westlands",2,2,220,2026-06-23
023 hours ago81 Bed Apartment with En Suite in Lav,4000000,Lavington,1,1,NaN,2026-06-23
023 hours ago41 Bed Apartment with En Suite in Lav,4000000,Lavington,1,1,NaN,2026-06-23
023 hours ago73 Bed Apartment with En Suite in Kil,24000000,Kileleshwa,3,3,NaN,2026-06-23
0Yesterday82 Bed Apartment with En Suite in Westla,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-23
0Yesterday101 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
0Yesterday81 Bed Apartment with En Suite in Westla,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
0Yesterday164 Bed Apartment with En Suite in Westl,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-23
0Yesterday173 Bed Apartment with En Suite in Westl,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-23
0Yesterday121 Bed Apartment with En Suite in Westl,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-23
0Yesterday112 Bed Apartment with En Suite in Westl,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-23
0Yesterday174 Bed Apartment with En Suite in Lavin,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-23
0Yesterday174 Bed Apartment with En Suite in Kilim,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-06-23
0Yesterday174 Bed Apartment with En Suite in Kilel,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-06-23
0Yesterday173 Bed Apartment with En Suite in Lavin,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-23
0Yesterday173 Bed Apartment with En Suite in Kilel,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-23
0Yesterday173 Bed Apartment with En Suite in Kilim,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-23
0Yesterday152 Bed Apartment with En Suite in Kilel,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-06-23
0Yesterday152 Bed Apartment with En Suite in Lavin,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-23
0Yesterday152 Bed Apartment with En Suite in Kilim,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-23
0Yesterday151 Bed Apartment with En Suite in Kilel,7000000,2 bedroom apartment for sale in Westlands,2,1,240,2026-06-23
0Yesterday151 Bed Apartment with En Suite in Lavin,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-23
0Yesterday151 Bed Apartment with En Suite in Kilim,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-23
023 hours ago62 Bed Apartment with En Suite at Gen,22000000,"Westlands Area, Westlands",2,2,138,2026-06-23
023 hours ago62 Bed Apartment with En Suite in Kil,7000000,Kileleshwa,2,2,NaN,2026-06-23
0Yesterday203 Bed Apartment with En Suite in Lavin,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-23
0Yesterday194 Bed Apartment with En Suite at Kinda,19800000,Kilimani,4,4,240,2026-06-23
4 Bed Apartment with En Suite at Kindaruma Road4 B,19800000,Kilimani,4,4,240,2026-06-23
0Yesterday203 Bed Apartment with En Suite in Kilel,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-23
0Yesterday203 Bed Apartment with En Suite in Kilim,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-23
0Yesterday51 Bed Apartment with En Suite in Laving,4000000,Lavington,1,1,NaN,2026-06-23
0Yesterday193 Bed Apartment with En Suite at Othay,3000000,Kileleshwa,1,1,49,2026-06-23
3 Bed Apartment with En Suite at Othaya Rd3 Bed Ap,24000000,Kileleshwa,3,3,205,2026-06-23
0Yesterday143 Bed Apartment with En Suite in Kilel,10500000,Kileleshwa,3,3,NaN,2026-06-23
0Yesterday172 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2,2,NaN,2026-06-23
0Yesterday142 Bed Apartment with En Suite at Nyeri,16000000,Kileleshwa,2,2,125,2026-06-23
0Yesterday113 Bed Apartment with En Suite in Kilel,30000000,Kileleshwa,3,3,NaN,2026-06-23
0Yesterday112 Bed Apartment with En Suite in Kilim,6000000,Kilimani,2,2,NaN,2026-06-23
0Yesterday163 Bed Apartment with En Suite in Kilim,9000000,Kilimani,3,3,NaN,2026-06-23
0Yesterday123 Bed Apartment with En Suite at Kinda,17000000,Kilimani,3,3,190,2026-06-23
3 Bed Apartment with En Suite at Kindaruma Road3 B,17000000,Kilimani,3,3,190,2026-06-23
0Yesterday122 Bed Apartment with En Suite at Kinda,10500000,Kilimani,2,2,117,2026-06-23
0Yesterday202 Bed Apartment with En Suite at Nyeri,9000000,Kileleshwa,2,2,90,2026-06-23
0Yesterday20Studio Apartment with Swimming Pool in,10000000,Studio Apartment with Swimming Pool in Kileleshwa,NaN,1,49,2026-06-23
02 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-23
02 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-06-23
02 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-06-23
02 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-06-23
02 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2,2,NaN,2026-06-23
02 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-06-23
02 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-06-23
02 days ago194 Bed Apartment with En Suite in West,17900000,"Westlands Area, Westlands",4,4,NaN,2026-06-23
02 days ago83 Bed Apartment with En Suite in Westl,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-23
02 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-23
02 days ago101 Bed Apartment with En Suite in West,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
02 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
0Yesterday141 Bed Apartment with Swimming Pool in ,5200000,Kileleshwa,1,1,48,2026-06-23
0Yesterday201 Bed Apartment with Swimming Pool at ,12600000,"Westlands Area, Westlands",1,1,70,2026-06-23
0Yesterday202 Bed Apartment with En Suite at River,19000000,"Westlands Area, Westlands",2,2,124,2026-06-23
0Yesterday171 Bed Apartment with Swimming Pool at ,8300000,"Westlands Area, Westlands",1,1,62,2026-06-23
0Yesterday173 Bed Apartment with En Suite at Jaral,19500000,"Westlands Area, Westlands",3,3,152,2026-06-23
3 Bed Apartment with En Suite at Jaralam Rd3 Bed A,19500000,"Westlands Area, Westlands",3,3,152,2026-06-23
0Yesterday111 Bed Apartment with Swimming Pool at ,6500000,"Westlands Area, Westlands",1,1,63,2026-06-23
0Yesterday192 Bed Apartment with En Suite at Mogot,11230000,"Westlands Area, Westlands",2,2,113,2026-06-23
2 Bed Apartment with En Suite at Mogotio Road2 Bed,11230000,"Westlands Area, Westlands",2,2,113,2026-06-23
1 Bed Apartment with Swimming Pool at Mogotio Road,6830000,"Westlands Area, Westlands",1,1,56,2026-06-23
0Yesterday172 Bed Apartment with En Suite at Turbo,7000000,Kilimani,2,2,60,2026-06-23
2 Bed Apartment with En Suite at Turbo Road2 Bed A,7000000,Kilimani,2,2,60,2026-06-23
0Yesterday171 Bed Apartment with En Suite at Turbo,6000000,Kilimani,1,1,56,2026-06-23
1 Bed Apartment with En Suite at Turbo Road1 Bed A,6000000,Kilimani,1,1,56,2026-06-23
0Yesterday161 Bed Apartment with En Suite at Wood ,7400000,Kilimani,1,1,74,2026-06-23
1 Bed Apartment with En Suite at Wood Avenue1 Bed ,7400000,Kilimani,1,1,74,2026-06-23
0Yesterday162 Bed Apartment with En Suite at Wood ,11400000,Kilimani,2,2,91,2026-06-23
2 Bed Apartment with En Suite at Wood Avenue2 Bed ,11400000,Kilimani,2,2,91,2026-06-23
0Yesterday161 Bed Apartment with Swimming Pool at ,5450000,Kilimani,1,1,45,2026-06-23
1 Bed Apartment with Swimming Pool at Wood Avenue1,5450000,Kilimani,1,1,45,2026-06-23
0Yesterday203 Bed Apartment with En Suite at Riara,17400000,Lavington,3,3,160,2026-06-23
3 Bed Apartment with En Suite at Riara Road3 Bed A,17400000,Lavington,3,3,160,2026-06-23
0Yesterday202 Bed Apartment with En Suite at Riara,14000000,Lavington,2,2,130,2026-06-23
0Yesterday202 Bed Apartment with Swimming Pool at ,7000000,Kileleshwa,2,2,96,2026-06-23
2 Bed Apartment with Swimming Pool at Riara Road2 ,10700000,Lavington,2,2,110,2026-06-23
1 Bed Apartment with Swimming Pool at Arwings Kodh,6500000,Lavington,1,1,60,2026-06-23
0Yesterday203 Bed Apartment with En Suite at Ndemi,22000000,Kilimani,3,3,201,2026-06-23
3 Bed Apartment with En Suite at Ndemi Road3 Bed A,22000000,Kilimani,3,3,201,2026-06-23
0Yesterday202 Bed Apartment with En Suite at Ndemi,16000000,Kilimani,2,2,125,2026-06-23
2 Bed Apartment with En Suite at Ndemi Road2 Bed A,16000000,Kilimani,2,2,125,2026-06-23
04 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-23
04 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-23
04 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-23
04 days ago141 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-23
04 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-23
04 days ago203 Bed Apartment with En Suite in Lavi,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-23
04 days ago152 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-23
04 days ago151 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-23
04 days ago174 Bed Apartment with En Suite in Kile,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-06-23
04 days ago203 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-23
04 days ago152 Bed Apartment with En Suite in Kile,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-06-23
04 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-23
04 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-06-23
04 days ago203 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-23
04 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-23
04 days ago171 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-23
04 days ago102 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,2,NaN,2026-06-23
04 days ago71 Bed Apartment with En Suite in Westl,7800000,Kilimani,1,1,61,2026-06-23
04 days ago103 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-23
0Yesterday12Furnished 1 Bed Apartment with En Suit,10300000,"Westlands Area, Westlands",1,2,80,2026-06-23
Furnished 1 Bed Apartment with En Suite in Westlan,10300000,"Westlands Area, Westlands",1,2,80,2026-06-23
04 days ago101 Bed Apartment with En Suite in Kile,4000000,Kileleshwa,1,1,NaN,2026-06-23
0Yesterday20Furnished 1 Bed Apartment with En Suit,10000000,"Westlands Area, Westlands",1,2,76,2026-06-23
05 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-06-23
05 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-06-23
05 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-23
05 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-23
04 days ago101 Bed Apartment with En Suite in West,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
04 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
0Yesterday151 Bed Apartment with Swimming Pool at ,8000000,"Riverside, Westlands",1,1,90,2026-06-23
0Yesterday102 Bed Apartment with En Suite at Matun,16000000,"Westlands Area, Westlands",2,2,129,2026-06-23
2 Bed Apartment with En Suite at Matundu Close2 Be,16000000,"Westlands Area, Westlands",2,2,129,2026-06-23
0Yesterday101 Bed Apartment with Swimming Pool at ,8800000,"Westlands Area, Westlands",1,1,69,2026-06-23
1 Bed Apartment with Swimming Pool at Matundu Clos,8800000,"Westlands Area, Westlands",1,1,69,2026-06-23
0Yesterday181 Bed Apartment with Swimming Pool at ,6000000,Kilimani,2,2,46,2026-06-23
0Yesterday182 Bed Apartment with En Suite at Wood ,9500000,Kilimani,2,2,102,2026-06-23
0Yesterday181 Bed Apartment with En Suite at Wood ,6500000,Kilimani,1,1,55,2026-06-23
0Yesterday153 Bed Apartment with En Suite at Siaya,12900000,Kileleshwa,3,3,136,2026-06-23
3 Bed Apartment with En Suite at Siaya Road3 Bed A,12900000,Kileleshwa,3,3,136,2026-06-23
0Yesterday152 Bed Apartment with En Suite at Siaya,9900000,Kileleshwa,2,2,105,2026-06-23
2 Bed Apartment with En Suite at Siaya Road2 Bed A,9900000,Kileleshwa,2,2,105,2026-06-23
0Yesterday151 Bed Apartment with En Suite at Siaya,6200000,Kileleshwa,1,1,57,2026-06-23
1 Bed Apartment with En Suite at Siaya Road1 Bed A,6200000,Kileleshwa,1,1,57,2026-06-23
0Yesterday182 Bed Apartment with En Suite at Githu,11500000,Kileleshwa,2,2,120,2026-06-23
2 Bed Apartment with En Suite at Githunguri Road2 ,11500000,Kileleshwa,2,2,120,2026-06-23
1 Bed Apartment with Swimming Pool at Githunguri R,6500000,Kileleshwa,1,1,79,2026-06-23
0Yesterday152 Bed Apartment with En Suite at Ngong,10500000,Kilimani,2,2,80,2026-06-23
2 Bed Apartment with En Suite at Ngong Rd2 Bed Apa,10500000,Kilimani,2,2,80,2026-06-23
04 days ago83 Bed Apartment with En Suite in Westl,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-23
04 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-23
04 days ago102 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-06-23
0Yesterday132 Bed Apartment with En Suite in Lavin,11200000,Lavington,2,2,NaN,2026-06-23
0Yesterday113 Bed Apartment with Swimming Pool in ,21000000,"Riverside, Westlands",3,4,NaN,2026-06-23
3 Bed Apartment with Swimming Pool in Riverside3 B,21000000,"Riverside, Westlands",3,4,NaN,2026-06-23
0Yesterday112 Bed Apartment with Swimming Pool in ,10000000,"Riverside, Westlands",2,2,NaN,2026-06-23
2 Bed Apartment with Swimming Pool in Riverside2 B,10000000,"Riverside, Westlands",2,2,NaN,2026-06-23
0Yesterday111 Bed Apartment with Swimming Pool in ,7200000,"Riverside, Westlands",1,1,NaN,2026-06-23
1 Bed Apartment with Swimming Pool in Riverside1 B,7200000,"Riverside, Westlands",1,1,NaN,2026-06-23
04 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-06-23
04 days ago111 Bed Apartment with En Suite in Kili,10500000,Kilimani,2,2,100,2026-06-23
0Yesterday111 Bed Apartment with En Suite in Kilel,4000000,Kileleshwa,1,1,NaN,2026-06-23
02 days ago202 Bed Apartment with En Suite at Kiri,7800000,Kilimani,2,2,81,2026-06-23
2 Bed Apartment with En Suite at Kirichwa Road2 Be,7800000,Kilimani,2,2,81,2026-06-23
02 days ago201 Bed Apartment with Swimming Pool at,5500000,Kilimani,1,1,52,2026-06-23
1 Bed Apartment with Swimming Pool at Kirichwa Roa,5500000,Kilimani,1,1,52,2026-06-23
03 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-06-23
03 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2,2,NaN,2026-06-23
03 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-06-23
03 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-06-23
03 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-23
03 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
02 days ago203 Bed Apartment with En Suite at Elda,19000000,"Westlands Area, Westlands",3,3,178,2026-06-23
3 Bed Apartment with En Suite at Eldama Ravine Rd3,19000000,"Westlands Area, Westlands",3,3,178,2026-06-23
02 days ago132 Bed Apartment with En Suite at Kind,11500000,Kilimani,2,2,100,2026-06-23
02 days ago131 Bed Apartment with Swimming Pool at,6500000,Kilimani,1,1,65,2026-06-23
1 Bed Apartment with Swimming Pool at Eldama Ravin,9000000,"Westlands Area, Westlands",1,1,78,2026-06-23
02 days ago202 Bed Apartment with En Suite at Muth,13500000,"Westlands Area, Westlands",2,2,108,2026-06-23
02 days ago192 Bed Apartment with En Suite at Geor,10700000,Kilimani,2,2,102,2026-06-23
2 Bed Apartment with En Suite at George Padimore2 ,10700000,Kilimani,2,2,102,2026-06-23
02 days ago142 Bed Apartment with En Suite at Geor,10700000,Kilimani,2,2,48...,2026-06-23
02 days ago62 Bed Apartment with En Suite at Ngong,8500000,"Westlands Area, Westlands",2,2,85,2026-06-23
02 days ago102 Bed Apartment with En Suite in West,13800000,"Westlands Area, Westlands",2,2,108,2026-06-23
02 days ago162 Bed Apartment with En Suite at Mvul,15200000,"Westlands Area, Westlands",2,2,145,2026-06-23
02 days ago183 Bed Apartment with Swimming Pool in,23300000,"Riverside, Westlands",3,4,NaN,2026-06-23
02 days ago192 Bed Apartment with Swimming Pool in,15200000,"Riverside, Westlands",2,3,NaN,2026-06-23
02 days ago192 Bed Apartment with En Suite at Muth,16000000,"Westlands Area, Westlands",2,2,100,2026-06-23
02 days ago191 Bed Apartment with Swimming Pool in,7900000,"Riverside, Westlands",1,1,NaN,2026-06-23
02 days ago192 Bed Apartment with En Suite at Vihi,12500000,Kileleshwa,2,2,128,2026-06-23
02 days ago182 Bed Apartment with En Suite at Vihi,10400000,Kileleshwa,2,2,110,2026-06-23
02 days ago122 Bed Apartment with Swimming Pool in,11800000,"Riverside, Westlands",2,2,NaN,2026-06-23
02 days ago202 Bed Apartment with En Suite at Nyer,9500000,Kileleshwa,2,2,95,2026-06-23
02 days ago121 Bed Apartment with Swimming Pool in,7600000,"Riverside, Westlands",1,1,NaN,2026-06-23
02 days ago141 Bed Apartment with Swimming Pool in,7300000,"Riverside, Westlands",1,1,NaN,2026-06-23
0131 Bed Apartment with En Suite in Westlands Area,6500000,"Westlands Area, Westlands",1,1,644,2026-06-23
01Studio Apartment with En Suite in Westlands Area,6200000,Studio Apartment with En Suite in Westlands Area,NaN,1,48...,2026-06-23
02 days ago142 Bed Apartment with En Suite at Kind,10700000,Kilimani,2,2,NaN,2026-06-23
02 days ago151 Bed Apartment with Swimming Pool at,9800000,Kileleshwa,2,2,114,2026-06-23
02 days ago113 Bed Apartment with En Suite at Muth,39000000,"Westlands Area, Westlands",3,3,230,2026-06-23
04 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-23
04 days ago143 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3,3,NaN,2026-06-23
04 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1,1,NaN,2026-06-23
04 days ago112 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-06-23
05 days ago102 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-06-23
04 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3,3,NaN,2026-06-23
04 days ago164 Bed Apartment with En Suite in Lavi,13000000,Lavington,4,5,NaN,2026-06-23
12 days ago163 Bed Apartment with En Suite at Durh,15500000,Kileleshwa,3,3,155,2026-06-23
3 Bed Apartment with En Suite at Durham Road3 Bed ,15500000,Kileleshwa,3,3,155,2026-06-23
04 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,5,NaN,2026-06-23
02 days ago162 Bed Apartment with Swimming Pool at,9800000,Kileleshwa,2,2,114,2026-06-23
2 Bed Apartment with Swimming Pool at Durham Road2,9800000,Kileleshwa,2,2,114,2026-06-23
02 days ago161 Bed Apartment with Swimming Pool at,9500000,Kileleshwa,1,1,110,2026-06-23
1 Bed Apartment with Swimming Pool at Durham Road1,9500000,Kileleshwa,1,1,110,2026-06-23
02 days ago111 Bed Apartment with En Suite in West,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
02 days ago81 Bed Apartment with Swimming Pool at ,8900000,"Westlands Area, Westlands",1,1,89,2026-06-23
02 days ago91 Bed Apartment with Swimming Pool at ,7300000,"Westlands Area, Westlands",1,1,75,2026-06-23
02 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-23
02 days ago164 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-23
02 days ago121 Bed Apartment with Swimming Pool at,11000000,"Westlands Area, Westlands",1,1,89,2026-06-23
1152 Bed Apartment with En Suite at Hendred Avenue,9800000,2 bedroom apartment for sale in Lavington along...,2,2,100,2026-06-23
2 Bed Apartment with En Suite at Hendred Avenue2 B,9800000,2 bedroom apartment for sale in Lavington along...,2,2,100,2026-06-23
02 days ago71 Bed Apartment with Swimming Pool in ,5800000,Kilimani,1,NaN,NaN,2026-06-23
1 Bed Apartment with Swimming Pool in Kilimani1 Be,5800000,Kilimani,1,NaN,NaN,2026-06-23
02 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-23
02 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-23
02 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-23
02 days ago121 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-23
02 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-23
02 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-06-23
12 days ago173 Bed Apartment with En Suite in Lavi,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-23
02 days ago173 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-23
02 days ago152 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-23
02 days ago173 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-23
02 days ago152 Bed Apartment with En Suite in Kile,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-06-23
02 days ago152 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-23
02 days ago151 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-23
02 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-23
02 days ago151 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-23
02 days ago203 Bed Apartment in Rhapta Road3 Bed A,21000000,"Rhapta Road, Westlands",3,NaN,NaN,2026-06-23
3 Bed Apartment in Rhapta Road3 Bed Apartment in R,21000000,"Rhapta Road, Westlands",3,NaN,NaN,2026-06-23
02 days ago202 Bed Apartment with En Suite at Mtit,9600000,Kilimani,2,2,93,2026-06-23
2 Bed Apartment with En Suite at Mtito Andei Road2,9600000,Kilimani,2,2,93,2026-06-23
02 days ago173 Bed Apartment with En Suite in Lavi,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-23
04 days ago81 Bed Apartment with En Suite in Lavin,5500000,"Westlands Area, Westlands",1,1,49,2026-06-23
14 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3,3,NaN,2026-06-23
03 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-23
04 days ago32 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,2,2,NaN,2026-06-23
02 days ago194 Bed Apartment with En Suite in Kili,17900000,Kilimani,4,4,NaN,2026-06-23
1 Bed Apartment with Swimming Pool at Hadheru Road,7600000,Lavington,1,NaN,79,2026-06-23
02 days ago122 Bed Apartment with Swimming Pool at,9500000,Lavington,2,2,91,2026-06-23
2 Bed Apartment with Swimming Pool at Hadheru Road,9500000,Lavington,2,2,91,2026-06-23
02 days ago61 Bed Apartment with Swimming Pool in ,6800000,"Luxury 1,2&3 Apartments for Sale in Westlands",1,NaN,NaN,2026-06-23
02 days ago5Studio Apartment with Swimming Pool in,5500000,Studio Apartment with Swimming Pool in Kilimani,12,NaN,NaN,2026-06-23
Studio Apartment with Swimming Pool in KilimaniStu,5500000,Studio Apartment with Swimming Pool in Kilimani,12,NaN,NaN,2026-06-23
02 days ago142 Bed Apartment with Swimming Pool at,7900000,"Westlands Area, Westlands",2,2,76,2026-06-23
02 days ago141 Bed Apartment with Swimming Pool at,5500000,"Westlands Area, Westlands",1,1,49,2026-06-23
02 days ago71 Bed Apartment with Swimming Pool at ,6000000,Kilimani,1,2,80,2026-06-23
1 Bed Apartment with Swimming Pool at Mandera Road,6300000,Kileleshwa,1,1,66,2026-06-23
12 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-23
02 days ago202 Bed Apartment with Swimming Pool at,11000000,Lavington,2,2,110,2026-06-23
2 Bed Apartment with Swimming Pool at Kingara Road,11000000,Lavington,2,2,110,2026-06-23
02 days ago51 Bed Apartment with Swimming Pool in ,6000000,Kilimani,1,NaN,NaN,2026-06-23
02 days ago44 Bed Apartment with En Suite in Gener,3000000,Kileleshwa,1,1,77,2026-06-23
4 Bed Apartment with En Suite in General Mathenge4,68000000,"General Mathenge, Westlands",4,4,NaN,2026-06-23
