Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date
4 Bed Apartment with En Suite at Westlands Area4 B,29500000,"Westlands Area, Westlands",4,5,270,2026-06-09
04 days ago203 Bed Apartment with En Suite at Kile,23000000,Kileleshwa,3,3,185,2026-06-09
3 Bed Apartment with En Suite at Kileleshwa Area3 ,23000000,Kileleshwa,3,3,185,2026-06-09
03 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
0141 Bed Apartment with Swimming Pool at Riverside,8300000,"Riverside, Westlands",1,1,62,2026-06-09
1 Bed Apartment with Swimming Pool at Riverside1 B,8300000,"Riverside, Westlands",1,1,62,2026-06-09
0132 Bed Apartment with En Suite at Riverside2 Bed,14000000,"Riverside, Westlands",2,2,110,2026-06-09
2 Bed Apartment with En Suite at Riverside2 Bed Ap,14000000,"Riverside, Westlands",2,2,110,2026-06-09
010Studio Apartment with Gym at OloitoktokStudio A,4500000,Luxury Living in Kileleshwa Unbeatable Prices,NaN,1,40,2026-06-09
Studio Apartment with Gym at OloitoktokStudio Apar,4500000,Luxury Living in Kileleshwa Unbeatable Prices,NaN,1,40,2026-06-09
06Studio Apartment with En Suite at MararoStudio A,4000000,Lavington,1,1,92,2026-06-09
Studio Apartment with En Suite at MararoStudio Apa,4900000,Lavington,NaN,1,50,2026-06-09
07Studio Apartment with En Suite at RiaraStudio Ap,4900000,Lavington,NaN,1,49,2026-06-09
Studio Apartment with En Suite at RiaraStudio Apar,4900000,Lavington,NaN,1,49,2026-06-09
08Furnished 1 Bed Apartment with En Suite at Riara,7100000,Lavington,1,1,59,2026-06-09
Furnished 1 Bed Apartment with En Suite at RiaraFu,7100000,Lavington,1,1,59,2026-06-09
0102 Bed Apartment with En Suite at Riara2 Bed Apa,9600000,Lavington,2,2,88,2026-06-09
2 Bed Apartment with En Suite at Riara2 Bed Apartm,9600000,Lavington,2,2,88,2026-06-09
0193 Bed Apartment with En Suite at Riara3 Bed Apa,12200000,Lavington,3,3,120,2026-06-09
3 Bed Apartment with En Suite at Riara3 Bed Apartm,12200000,Lavington,3,3,120,2026-06-09
071 Bed Apartment with Swimming Pool at Mbaazi1 Be,6500000,Lavington,1,1,60,2026-06-09
1 Bed Apartment with Swimming Pool at Mbaazi1 Bed ,6500000,Lavington,1,1,60,2026-06-09
0123 Bed Apartment with En Suite at Mbaazi Road3 B,12500000,Lavington,3,3,108,2026-06-09
3 Bed Apartment with En Suite at Mbaazi Road3 Bed ,12500000,Lavington,3,3,108,2026-06-09
1121 Bed Apartment with Swimming Pool at Rhapta Ro,5150000,"Westlands Area, Westlands",1,1,49,2026-06-09
1 Bed Apartment with Swimming Pool at Rhapta Road1,5150000,"Westlands Area, Westlands",1,1,49,2026-06-09
0101 Bed Apartment with Gym at Rhapta Road1 Bed Ap,5920000,"Westlands Area, Westlands",1,1,57,2026-06-09
1 Bed Apartment with Gym at Rhapta Road1 Bed Apart,5920000,"Westlands Area, Westlands",1,1,57,2026-06-09
0121 Bed Apartment with Swimming Pool at Rhapta Ro,7040000,"Westlands Area, Westlands",1,1,69,2026-06-09
0131 Bed Apartment with Swimming Pool at Rhapta Ro,7350000,"Westlands Area, Westlands",1,1,75,2026-06-09
0101 Bed Apartment with Swimming Pool at Rhapta Ro,7710000,"Westlands Area, Westlands",1,1,82,2026-06-09
0112 Bed Apartment with En Suite at Rhapta Road2 B,7980000,"Westlands Area, Westlands",2,2,76,2026-06-09
0102 Bed Apartment with En Suite at Rhapta Road2 B,10000000,"Westlands Area, Westlands",2,2,92,2026-06-09
04 days ago134 Bed Apartment with En Suite in Kile,20000000,Kileleshwa,4,5,NaN,2026-06-09
04 days ago143 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3,3,NaN,2026-06-09
04 days ago172 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,2,NaN,2026-06-09
04 days ago121 Bed Apartment with En Suite in Kile,4000000,Kileleshwa,1,1,NaN,2026-06-09
04 days ago81 Bed Apartment with En Suite in Lavin,4000000,Lavington,1,1,NaN,2026-06-09
04 days ago164 Bed Apartment with En Suite in Kile,11000000,"Westlands Area, Westlands",3,3,125,2026-06-09
03 days ago202 Bed Apartment with En Suite at Vihi,10400000,🌿 Luxury Living Meets Nature in Kileleshwa — F...,2,2,111,2026-06-09
2 Bed Apartment with En Suite at Vihiga Rd2 Bed Ap,10400000,🌿 Luxury Living Meets Nature in Kileleshwa — F...,2,2,111,2026-06-09
03 days ago142 Bed Apartment with Swimming Pool at,14000000,Kileleshwa,2,2,125,2026-06-09
03 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-09
03 days ago164 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-09
03 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-06-09
03 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-06-09
03 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-06-09
03 days ago194 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-09
1 Bed Apartment with Swimming Pool at Vihiga Rd1 B,5800000,🌿 Luxury Living Meets Nature in Kileleshwa — F...,1,1,58,2026-06-09
03 days ago101 Bed Apartment with Swimming Pool in,6600000,Kileleshwa,1,1,74,2026-06-09
03 days ago202 Bed Apartment with En Suite at Gene,16000000,"Westlands Area, Westlands",2,2,131,2026-06-09
03 days ago181 Bed Apartment with En Suite at Gene,8600000,"Westlands Area, Westlands",1,1,68,2026-06-09
1 Bed Apartment with En Suite at General Mathenge1,8600000,"Westlands Area, Westlands",1,1,68,2026-06-09
03 days ago202 Bed Apartment with En Suite at Durh,9500000,Kileleshwa,2,2,110,2026-06-09
03 days ago164 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-09
03 days ago114 Bed Apartment with En Suite at Kind,65000000,Kilimani,4,4,379,2026-06-09
4 Bed Apartment with En Suite at Kindaruma Road4 B,65000000,Kilimani,4,4,379,2026-06-09
03 days ago114 Bed Apartment with En Suite at Muth,126000000,"Westlands Area, Westlands",4,4,514,2026-06-09
03 days ago113 Bed Apartment with En Suite at Muth,4800000,Kilimani,1,2,89,2026-06-09
03 days ago202 Bed Apartment with En Suite at Prof,10100000,"Westlands Area, Westlands",2,2,92,2026-06-09
2 Bed Apartment with En Suite at Prof Wangari Math,10100000,"Westlands Area, Westlands",2,2,92,2026-06-09
03 days ago152 Bed Apartment with Swimming Pool at,10700000,Kilimani,2,2,112,2026-06-09
03 days ago151 Bed Apartment with Swimming Pool at,8000000,Kilimani,1,1,84,2026-06-09
03 days ago143 Bed Apartment with En Suite in West,10000000,"Westlands Area, Westlands",3,4,NaN,2026-06-09
03 days ago113 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",3,4,NaN,2026-06-09
03 days ago102 Bed Apartment with En Suite in West,9000000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
04 days ago132 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
03 days ago91 Bed Apartment with Swimming Pool at ,8900000,"Westlands Area, Westlands",1,1,89,2026-06-09
03 days ago73 Bed Apartment with En Suite in Kilim,13000000,Kilimani,3,4,NaN,2026-06-09
04 days ago101 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,60,2026-06-09
04 days ago191 Bed Apartment with En Suite in Kili,5000000,Kilimani,1,2,NaN,2026-06-09
03 days ago82 Bed Apartment with Swimming Pool at ,32000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
2 Bed Apartment with Swimming Pool at Spring Valle,32000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
03 days ago72 Bed Apartment with En Suite in Lavin,9000000,Lavington,2,3,NaN,2026-06-09
03 days ago74 Bed Apartment with En Suite in Lavin,18000000,Lavington,4,5,NaN,2026-06-09
03 days ago101 Bed Apartment with En Suite in Lavi,5500000,Lavington,1,2,NaN,2026-06-09
03 days ago151 Bed Apartment with En Suite in Lavi,4500000,Lavington,1,2,NaN,2026-06-09
03 days ago121 Bed Apartment with En Suite in Lavi,5500000,Lavington,1,2,NaN,2026-06-09
1 Bed Apartment with Swimming Pool at Prof Wangari,6600000,"Westlands Area, Westlands",1,1,60,2026-06-09
03 days ago202 Bed Apartment with En Suite at Tebe,8570000,Kileleshwa,2,2,90,2026-06-09
2 Bed Apartment with En Suite at Tebere Lane2 Bed ,8570000,Kileleshwa,2,2,90,2026-06-09
03 days ago133 Bed Apartment with En Suite in Kile,13000000,Kilimani,4,4,55,2026-06-09
03 days ago204 Bed Apartment with En Suite at Mtit,19000000,Kilimani,4,4,193,2026-06-09
4 Bed Apartment with En Suite at Mtito Andei Road4,19000000,Kilimani,4,4,193,2026-06-09
03 days ago92 Bed Apartment with En Suite at Westl,12000000,"Westlands Area, Westlands",2,2,95,2026-06-09
2 Bed Apartment with En Suite at Westlands Road2 B,12000000,"Westlands Area, Westlands",2,2,95,2026-06-09
1 Bed Apartment with Swimming Pool at Tebere Lane1,4080000,Kileleshwa,1,1,48,2026-06-09
03 days ago131 Bed Apartment with Swimming Pool at,7100000,"Westlands Area, Westlands",1,1,65,2026-06-09
03 days ago122 Bed Apartment with Swimming Pool at,9500000,Lavington,2,2,91,2026-06-09
2 Bed Apartment with Swimming Pool at Hadheru Road,9500000,Lavington,2,2,91,2026-06-09
03 days ago121 Bed Apartment with Swimming Pool at,5500000,Lavington,1,1,55,2026-06-09
1 Bed Apartment with Swimming Pool at Hadheru Road,5500000,Lavington,1,1,55,2026-06-09
03 days ago141 Bed Apartment with Swimming Pool at,5900000,"Westlands Area, Westlands",1,1,58,2026-06-09
03 days ago203 Bed Apartment with En Suite at King,13800000,Lavington,3,3,138,2026-06-09
03 days ago141 Bed Apartment with Swimming Pool in,7850000,Kileleshwa,1,1,NaN,2026-06-09
03 days ago72 Bed Apartment with En Suite in Kilim,10000000,Kilimani,2,3,NaN,2026-06-09
03 days ago202 Bed Apartment with Swimming Pool in,11000000,Lavington,2,2,110,2026-06-09
2 Bed Apartment with Swimming Pool in Lavington2 B,11000000,Lavington,2,2,110,2026-06-09
03 days ago111 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
03 days ago112 Bed Apartment with En Suite in West,9000000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
03 days ago111 Bed Apartment with Swimming Pool at,8500000,"Westlands Area, Westlands",1,1,83,2026-06-09
03 days ago192 Bed Apartment with En Suite in Rive,10500000,"Riverside, Westlands",2,2,NaN,2026-06-09
03 days ago162 Bed Apartment with En Suite at Mvul,11500000,"Westlands Area, Westlands",2,2,100,2026-06-09
2 Bed Apartment with En Suite at Mvuli Road2 Bed A,11500000,"Westlands Area, Westlands",2,2,100,2026-06-09
03 days ago201 Bed Apartment with Swimming Pool in,5110000,Kileleshwa,1,1,64,2026-06-09
03 days ago162 Bed Apartment with En Suite at Muth,16000000,"Westlands Area, Westlands",2,2,100,2026-06-09
03 days ago20Studio Apartment with Swimming Pool i,4200000,Studio Apartment with Swimming Pool in Kileleshwa,NaN,1,46,2026-06-09
Studio Apartment with Swimming Pool in KileleshwaS,4200000,Studio Apartment with Swimming Pool in Kileleshwa,NaN,1,46,2026-06-09
03 days ago171 Bed Apartment with Swimming Pool at,11000000,Kileleshwa,2,2,130,2026-06-09
03 days ago172 Bed Apartment with En Suite at Riar,14900000,Lavington,2,2,109,2026-06-09
03 days ago163 Bed Apartment with En Suite in West,18500000,"Westlands Area, Westlands",3,3,1567,2026-06-09
03 days ago192 Bed Apartment with En Suite at Vihi,11200000,Kileleshwa,2,2,119,2026-06-09
2 Bed Apartment with En Suite at Vihiga Road2 Bed ,11200000,Kileleshwa,2,2,119,2026-06-09
04 days ago152 Bed Apartment with En Suite in West,8500000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
04 days ago151 Bed Apartment with En Suite in West,5000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
04 days ago51 Bed Apartment with En Suite in Westl,5700000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
03 days ago182 Bed Apartment with Swimming Pool in,12000000,"Westlands Area, Westlands",2,2,90,2026-06-09
04 days ago82 Bed Apartment with En Suite in Lavin,8000000,Lavington,2,3,NaN,2026-06-09
03 days ago142 Bed Apartment with En Suite in Lavi,8000000,Lavington,2,3,NaN,2026-06-09
04 days ago101 Bed Apartment with En Suite in Lavi,5000000,Lavington,1,2,NaN,2026-06-09
04 days ago121 Bed Apartment with En Suite in Lavi,5500000,Lavington,1,2,NaN,2026-06-09
04 days ago151 Bed Apartment with En Suite in Lavi,4000000,Lavington,1,2,NaN,2026-06-09
03 days ago151 Bed Apartment with Swimming Pool in,8000000,"Westlands Area, Westlands",1,1,6783,2026-06-09
03 days ago132 Bed Apartment with En Suite in Kile,6500000,Kileleshwa,2,3,NaN,2026-06-09
04 days ago32 Bed Apartment with En Suite in Kilel,9000000,Kileleshwa,2,3,NaN,2026-06-09
04 days ago61 Bed Apartment with En Suite in Kilel,5500000,Kileleshwa,1,2,NaN,2026-06-09
04 days ago191 Bed Apartment with En Suite in Kile,8000000,Kileleshwa,1,2,NaN,2026-06-09
04 days ago122 Bed Apartment with En Suite in Kile,7500000,Kileleshwa,2,3,NaN,2026-06-09
03 days ago202 Bed Apartment with En Suite at Nyer,11000000,Kileleshwa,2,2,130,2026-06-09
04 days ago102 Bed Apartment with En Suite in Kili,8500000,Kilimani,2,3,NaN,2026-06-09
03 days ago17Studio Apartment with Swimming Pool i,5500000,Studio Apartment with Swimming Pool in Westlands Area,NaN,1,41,2026-06-09
Studio Apartment with Swimming Pool in Westlands A,5500000,Studio Apartment with Swimming Pool in Westlands Area,NaN,1,41,2026-06-09
04 days ago93 Bed Apartment with En Suite in Kilim,16000000,Kilimani,3,4,NaN,2026-06-09
04 days ago62 Bed Apartment with En Suite in Kilim,7800000,Kilimani,2,3,NaN,2026-06-09
03 days ago182 Bed Apartment with En Suite at Mbaa,10600000,Lavington,2,2,85,2026-06-09
2 Bed Apartment with En Suite at Mbaazi Road2 Bed ,10600000,Lavington,2,2,85,2026-06-09
03 days ago132 Bed Apartment with En Suite at West,14000000,"Westlands Area, Westlands",2,2,115,2026-06-09
03 days ago182 Bed Apartment with Swimming Pool at,10900000,"Westlands Area, Westlands",2,2,97,2026-06-09
03 days ago181 Bed Apartment with Swimming Pool at,7500000,Kilimani,1,1,65,2026-06-09
03 days ago101 Bed Apartment with Swimming Pool at,8000000,"Westlands Area, Westlands",1,1,61,2026-06-09
03 days ago92 Bed Apartment with Swimming Pool at ,11500000,Kilimani,2,2,115,2026-06-09
2 Bed Apartment with Swimming Pool at Kilungu Road,11500000,Kilimani,2,2,115,2026-06-09
13 days ago203 Bed Apartment with En Suite in Kili,17650000,Kilimani,3,3,NaN,2026-06-09
03 days ago171 Bed Apartment with Swimming Pool in,6900000,Kilimani,1,1,NaN,2026-06-09
03 days ago102 Bed Apartment with Swimming Pool in,12500000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
03 days ago8Studio Apartment with Swimming Pool in,6300000,Studio Apartment with Swimming Pool in Westlands Area,NaN,1,NaN,2026-06-09
03 days ago72 Bed Apartment with Swimming Pool at ,12000000,Kilimani,2,2,109,2026-06-09
2 Bed Apartment with Swimming Pool at Kilimani Rd2,12000000,Kilimani,2,2,109,2026-06-09
13 days ago101 Bed Apartment with En Suite in West,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-09
13 days ago71 Bed Apartment with Swimming Pool at ,7900000,"Riverside, Westlands",1,1,66,2026-06-09
13 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-06-09
04 days ago124 Bed Apartment with En Suite in Kile,20000000,Kileleshwa,4,5,NaN,2026-06-09
24 days ago143 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3,3,NaN,2026-06-09
03 days ago203 Bed Apartment with Swimming Pool at,11000000,"Westlands Area, Westlands",3,3,158,2026-06-09
3 Bed Apartment with Swimming Pool at Mtito Andei3,13900000,Kilimani,3,3,140,2026-06-09
2 Bed Apartment with Swimming Pool at Riverside Dr,14000000,"Riverside, Westlands",2,2,158,2026-06-09
05 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-06-09
05 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-06-09
05 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-06-09
0164 Bed Apartment with En Suite in Kilimani4 Bed ,13000000,Kilimani,4,4,NaN,2026-06-09
05 days ago194 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-09
05 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
05 days ago101 Bed Apartment with En Suite in West,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-09
2 Bed Apartment with Swimming Pool at Mtito Andei2,9700000,Kilimani,2,2,94,2026-06-09
1 Bed Apartment with Swimming Pool at Mtito Andei1,7300000,Kilimani,1,2,68,2026-06-09
03 days ago14Studio Apartment with Swimming Pool a,8300000,Studio Apartment with Swimming Pool at Riverside Drive,NaN,1,60,2026-06-09
Studio Apartment with Swimming Pool at Riverside D,8300000,Studio Apartment with Swimming Pool at Riverside Drive,NaN,1,60,2026-06-09
03 days ago172 Bed Apartment with Swimming Pool at,10900000,"Westlands Area, Westlands",2,2,97,2026-06-09
03 days ago132 Bed Apartment with Swimming Pool at,10500000,🌿 Looking for a Luxury Home in Westlands from...,2,2,105,2026-06-09
2 Bed Apartment with Swimming Pool at Ojijo Close2,10500000,🌿 Looking for a Luxury Home in Westlands from...,2,2,105,2026-06-09
03 days ago141 Bed Apartment with En Suite in Lavi,4500000,Lavington,1,2,NaN,2026-06-09
03 days ago152 Bed Apartment with En Suite at Siay,9900000,Kileleshwa,2,2,105,2026-06-09
2 Bed Apartment with En Suite at Siaya Road2 Bed A,9900000,Kileleshwa,2,2,105,2026-06-09
1 Bed Apartment with Swimming Pool at Ojijo Close1,6900000,🌿 Looking for a Luxury Home in Westlands from...,1,1,67,2026-06-09
13 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3,3,NaN,2026-06-09
03 days ago92 Bed Apartment with En Suite in Lavin,7000000,Lavington,2,2,NaN,2026-06-09
03 days ago134 Bed Apartment with En Suite at Gene,36000000,"Westlands Area, Westlands",4,4,250,2026-06-09
4 Bed Apartment with En Suite at General Mathenge4,36000000,"Westlands Area, Westlands",4,4,250,2026-06-09
083 Bed Apartment with En Suite in Westlands Area3,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-09
03 days ago71 Bed Apartment with En Suite in Kilel,5000000,Kileleshwa,1,2,NaN,2026-06-09
03 days ago84 Bed Apartment with En Suite at River,80000000,"Riverside, Westlands",4,4,NaN,2026-06-09
4 Bed Apartment with En Suite at Riverside Drive4 ,80000000,"Riverside, Westlands",4,4,NaN,2026-06-09
13 days ago174 Bed Apartment with En Suite at Gene,51500000,"Westlands Area, Westlands",4,4,344,2026-06-09
04 days ago9Studio Apartment with Swimming Pool at,7500000,"Westlands Area, Westlands",2,2,110,2026-06-09
Studio Apartment with Swimming Pool at Nairobi Wes,3500000,Studio Apartment with Swimming Pool at Nairobi West,NaN,1,33,2026-06-09
03 days ago162 Bed Apartment with Swimming Pool at,11000000,"Westlands Area, Westlands",2,2,82,2026-06-09
2 Bed Apartment with Swimming Pool at Raphta Road2,11000000,"Westlands Area, Westlands",2,2,82,2026-06-09
0222 Bed Apartment with En Suite at Riara Road2 Be,13500000,Lavington,2,2,110,2026-06-09
03 days ago142 Bed Apartment with En Suite in Kili,9000000,Kilimani,2,3,NaN,2026-06-09
03 days ago143 Bed Apartment with En Suite in Kili,11000000,Kilimani,3,4,NaN,2026-06-09
3165 Bed Apartment with En Suite in General Mathen,73400000,"General Mathenge, Westlands",5,6,NaN,2026-06-09
5 Bed Apartment with En Suite in General Mathenge5,73400000,"General Mathenge, Westlands",5,6,NaN,2026-06-09
04 days ago82 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
04 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
04 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-09
04 days ago161 Bed Apartment with Swimming Pool at,6800000,Kilimani,1,1,62,2026-06-09
04 days ago142 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
04 days ago201 Bed Apartment with En Suite in West,5000000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
04 days ago202 Bed Apartment with En Suite in West,8900000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
04 days ago92 Bed Apartment with Swimming Pool at ,11000000,"Westlands Area, Westlands",2,2,110,2026-06-09
04 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-09
04 days ago191 Bed Apartment with Swimming Pool at,8000000,"Westlands Area, Westlands",1,1,77,2026-06-09
0111 Bed Apartment with En Suite in Kilimani1 Bed ,3000000,Kilimani,1,1,NaN,2026-06-09
0112 Bed Apartment with En Suite in Kilimani2 Bed ,6000000,Kilimani,2,2,NaN,2026-06-09
0163 Bed Apartment with En Suite in Kilimani3 Bed ,4500000,"Westlands Area, Westlands",1,1,124,2026-06-09
0194 Bed Apartment with En Suite in Westlands Area,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-09
0172 Bed Apartment with En Suite in Westlands Area,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
0101 Bed Apartment with En Suite in Westlands Area,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-09
04 days ago192 Bed Apartment with Swimming Pool at,18000000,"Westlands Area, Westlands",2,2,124,2026-06-09
04 days ago202 Bed Apartment with Swimming Pool at,4500000,Kileleshwa,1,2,62,2026-06-09
04 days ago201 Bed Apartment with Swimming Pool at,11000000,"Westlands Area, Westlands",1,1,79,2026-06-09
04 days ago74 Bed Apartment with En Suite in Lavin,18000000,Lavington,4,5,NaN,2026-06-09
04 days ago141 Bed Apartment with En Suite in Lavi,5000000,Lavington,1,2,NaN,2026-06-09
04 days ago73 Bed Apartment with En Suite in Lavin,11000000,Lavington,3,4,NaN,2026-06-09
04 days ago92 Bed Apartment with En Suite in Kilim,8500000,Kilimani,2,3,NaN,2026-06-09
04 days ago91 Bed Apartment with En Suite in Kilim,6000000,Kilimani,1,2,NaN,2026-06-09
04 days ago81 Bed Apartment with En Suite in Kilim,4500000,Kilimani,1,2,NaN,2026-06-09
04 days ago81 Bed Apartment with En Suite in Kilel,4500000,Kileleshwa,1,2,NaN,2026-06-09
04 days ago63 Bed Apartment with En Suite in Kilel,8900000,Kileleshwa,3,4,NaN,2026-06-09
04 days ago52 Bed Apartment with En Suite in Westl,7500000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
04 days ago111 Bed Apartment with En Suite in West,6200000,"Westlands Area, Westlands",1,2,NaN,2026-06-09
04 days ago73 Bed Apartment with En Suite in Kilel,21000000,Kileleshwa,3,3,NaN,2026-06-09
04 days ago173 Bed Apartment with En Suite at Jara,19000000,"Westlands Area, Westlands",3,3,152,2026-06-09
3 Bed Apartment with En Suite at Jaralam Rd3 Bed A,19000000,"Westlands Area, Westlands",3,3,152,2026-06-09
04 days ago112 Bed Apartment with En Suite at Off ,10500000,"Westlands Area, Westlands",2,2,108,2026-06-09
2 Bed Apartment with En Suite at Off Wayaki Road2 ,10500000,"Westlands Area, Westlands",2,2,108,2026-06-09
04 days ago111 Bed Apartment with Swimming Pool at,6500000,"Westlands Area, Westlands",1,1,63,2026-06-09
1 Bed Apartment with Swimming Pool at Off Wayaki R,6500000,"Westlands Area, Westlands",1,1,63,2026-06-09
04 days ago152 Bed Apartment with Swimming Pool in,7000000,Kileleshwa,2,2,73,2026-06-09
04 days ago151 Bed Apartment with Swimming Pool in,5100000,Kileleshwa,1,1,48,2026-06-09
04 days ago131 Bed Apartment with Swimming Pool at,6000000,"Westlands Area, Westlands",1,1,54,2026-06-09
14 days ago131 Bed Apartment with Swimming Pool at,9200000,"Westlands Area, Westlands",1,1,70,2026-06-09
04 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-09
04 days ago164 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-09
Studio Apartment with Swimming Pool at Lower Kabet,1960000,"Lower Kabete, Westlands",NaN,1,21,2026-06-09
14 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3,3,NaN,2026-06-09
14 days ago133 Bed Apartment with En Suite at Pepo,42000000,"Spring Valley, Westlands",3,4,NaN,2026-06-09
3 Bed Apartment with En Suite at Peponi Rd3 Bed Ap,42000000,"Spring Valley, Westlands",3,4,NaN,2026-06-09
04 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-06-09
04 days ago163 Bed Apartment with Swimming Pool at,19000000,Kileleshwa,3,3,208,2026-06-09
3 Bed Apartment with Swimming Pool at Mandera Road,19000000,Kileleshwa,3,3,208,2026-06-09
14 days ago81 Bed Apartment with En Suite in Lavin,4000000,Lavington,1,1,NaN,2026-06-09
04 days ago162 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
152 Bed Apartment with Swimming Pool in General Ma,24500000,"General Mathenge, Westlands",2,3,NaN,2026-06-09
2 Bed Apartment with Swimming Pool in General Math,24500000,"General Mathenge, Westlands",2,3,NaN,2026-06-09
04 days ago201 Bed Apartment with En Suite at Rive,8500000,"Riverside, Westlands",1,1,7345,2026-06-09
04 days ago162 Bed Apartment with Swimming Pool at,13000000,Kileleshwa,2,2,108,2026-06-09
2 Bed Apartment with Swimming Pool at Mandera Road,13000000,Kileleshwa,2,2,108,2026-06-09
0123 Bed Apartment at Riara Road3 Bed Apartment at,19500000,Lavington,3,4,190,2026-06-09
3 Bed Apartment at Riara Road3 Bed Apartment at Ri,19500000,Lavington,3,4,190,2026-06-09
04 days ago111 Bed Apartment with En Suite at Kabe,4720000,"Westlands Area, Westlands",1,1,42,2026-06-09
1 Bed Apartment with En Suite at Kabete Road1 Bed ,4720000,"Westlands Area, Westlands",1,1,42,2026-06-09
04 days ago163 Bed Apartment with En Suite at Wood,12000000,Kilimani,3,3,112,2026-06-09
04 days ago21 Bed Apartment with Swimming Pool at ,6800000,"Riverside, Westlands",1,1,69,2026-06-09
04 days ago152 Bed Apartment with Swimming Pool at,9300000,Kilimani,2,2,88,2026-06-09
04 days ago61 Bed Apartment with Swimming Pool at ,7200000,"Riverside, Westlands",1,1,60,2026-06-09
04 days ago9Serviced 2 Bed Apartment with En Suite,7050000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
Serviced 2 Bed Apartment with En Suite in Westland,7050000,"Westlands Area, Westlands",2,2,NaN,2026-06-09
04 days ago121 Bed Apartment with En Suite at West,6830000,"Westlands Area, Westlands",1,1,56,2026-06-09
1 Bed Apartment with En Suite at Westlands Area1 B,6830000,"Westlands Area, Westlands",1,1,56,2026-06-09
05 days ago142 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
05 days ago92 Bed Apartment with En Suite in Westl,8000000,"Westlands Area, Westlands",2,3,NaN,2026-06-09
04 days ago73 Bed Apartment with En Suite in Westl,13000000,"Westlands Area, Westlands",3,4,NaN,2026-06-09
