Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date
023 hours ago101 Bed Apartment with En Suite in We,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-16
023 hours ago151 Bed Apartment with En Suite in La,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-16
023 hours ago151 Bed Apartment with En Suite in Ki,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-16
021 hours ago104 Bed Apartment with En Suite in Ki,13000000,Kilimani,4,4,NaN,2026-06-16
021 hours ago194 Bed Apartment with En Suite at Ge,27000000,Kilimani,4,4,264,2026-06-16
4 Bed Apartment with En Suite at George Padimore4 ,27000000,Kilimani,4,4,264,2026-06-16
021 hours ago163 Bed Apartment with En Suite in Ki,9000000,Kilimani,3,3,NaN,2026-06-16
021 hours ago153 Bed Apartment with En Suite in Ki,10500000,Kilimani,3,3,NaN,2026-06-16
021 hours ago112 Bed Apartment with En Suite in Ki,4500000,"Westlands Area, Westlands",1,1,193,2026-06-16
021 hours ago102 Bed Apartment with En Suite in Ki,7000000,Kilimani,2,2,NaN,2026-06-16
021 hours ago111 Bed Apartment with En Suite in Ki,3000000,Kilimani,1,1,NaN,2026-06-16
03 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-16
03 days ago164 Bed Apartment with En Suite in Lavi,13000000,Lavington,4,5,NaN,2026-06-16
03 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3,3,NaN,2026-06-16
03 days ago112 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-06-16
03 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1,1,NaN,2026-06-16
03 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,5,NaN,2026-06-16
03 days ago143 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3,3,NaN,2026-06-16
03 days ago102 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2,2,NaN,2026-06-16
03 days ago101 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1,1,NaN,2026-06-16
021 hours ago193 Bed Apartment with En Suite at Ge,19500000,Kilimani,3,3,193,2026-06-16
3 Bed Apartment with En Suite at George Padimore3 ,19500000,Kilimani,3,3,193,2026-06-16
03 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3,3,NaN,2026-06-16
03 days ago102 Bed Apartment with En Suite in Lavi,7000000,Lavington,2,2,NaN,2026-06-16
03 days ago81 Bed Apartment with En Suite in Lavin,4000000,Lavington,1,1,NaN,2026-06-16
021 hours ago152 Bed Apartment with En Suite in We,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
021 hours ago122 Bed Apartment with En Suite in We,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
021 hours ago101 Bed Apartment with En Suite in We,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
021 hours ago81 Bed Apartment with En Suite in Wes,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
023 hours ago83 Bed Apartment with En Suite in Wes,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-16
023 hours ago194 Bed Apartment with En Suite in We,17900000,"Westlands Area, Westlands",4,4,NaN,2026-06-16
023 hours ago104 Bed Apartment with En Suite in Ki,13000000,Kilimani,4,4,NaN,2026-06-16
022 hours ago111 Bed Apartment with En Suite in We,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-16
022 hours ago173 Bed Apartment with En Suite in La,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-16
022 hours ago173 Bed Apartment with En Suite in Ki,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-16
022 hours ago152 Bed Apartment with En Suite in Ki,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-06-16
022 hours ago151 Bed Apartment with En Suite in La,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-16
022 hours ago151 Bed Apartment with En Suite in Ki,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-16
022 hours ago103 Bed Apartment with En Suite at Ot,24000000,Kileleshwa,3,4,NaN,2026-06-16
022 hours ago143 Bed Apartment with En Suite in Ki,10500000,Kileleshwa,3,3,NaN,2026-06-16
022 hours ago172 Bed Apartment with En Suite in Ki,7000000,Kileleshwa,2,2,NaN,2026-06-16
022 hours ago51 Bed Apartment with Swimming Pool a,5500000,Lavington,1,1,50,2026-06-16
1 Bed Apartment with Swimming Pool at Riara Road1 ,5500000,Lavington,1,1,50,2026-06-16
022 hours ago121 Bed Apartment with En Suite in Ki,4000000,Kileleshwa,1,1,NaN,2026-06-16
022 hours ago153 Bed Apartment with En Suite in La,10500000,Lavington,3,3,NaN,2026-06-16
022 hours ago102 Bed Apartment with En Suite in La,7000000,Lavington,2,2,NaN,2026-06-16
022 hours ago81 Bed Apartment with En Suite in Lav,4000000,Lavington,1,1,NaN,2026-06-16
023 hours ago164 Bed Apartment with En Suite in We,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-16
023 hours ago174 Bed Apartment with En Suite in La,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-16
023 hours ago174 Bed Apartment with En Suite in Ki,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-06-16
023 hours ago173 Bed Apartment with En Suite in We,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-16
023 hours ago203 Bed Apartment with En Suite in La,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-16
023 hours ago163 Bed Apartment with En Suite in Ki,9000000,Kilimani,3,3,NaN,2026-06-16
023 hours ago203 Bed Apartment with En Suite in Ki,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-16
023 hours ago153 Bed Apartment with En Suite in Ki,10500000,Kilimani,3,3,NaN,2026-06-16
023 hours ago112 Bed Apartment with En Suite in Ki,6000000,Kilimani,2,2,NaN,2026-06-16
023 hours ago111 Bed Apartment with En Suite in Ki,3000000,Kilimani,1,1,NaN,2026-06-16
023 hours ago172 Bed Apartment with En Suite in We,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
023 hours ago122 Bed Apartment with En Suite in We,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
023 hours ago71 Bed Apartment with En Suite in Wes,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
023 hours ago81 Bed Apartment with En Suite in Wes,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
022 hours ago172 Bed Apartment with En Suite at Tu,12000000,Kilimani,2,2,98,2026-06-16
2 Bed Apartment with En Suite at Turbo Road2 Bed A,12000000,Kilimani,2,2,98,2026-06-16
023 hours ago112 Bed Apartment with En Suite in We,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-16
023 hours ago172 Bed Apartment with En Suite in La,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-16
023 hours ago141 Bed Apartment with En Suite in We,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-16
023 hours ago171 Bed Apartment with En Suite in La,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-16
023 hours ago171 Bed Apartment with En Suite in Ki,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-16
0Yesterday171 Bed Apartment with En Suite in Kilim,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-16
022 hours ago172 Bed Apartment with Swimming Pool ,16000000,"Westlands Area, Westlands",2,2,118,2026-06-16
2 Bed Apartment with Swimming Pool at Turbo Road2 ,7000000,Kilimani,2,2,60,2026-06-16
022 hours ago171 Bed Apartment with Swimming Pool ,6000000,Kilimani,1,1,56,2026-06-16
1 Bed Apartment with Swimming Pool at Turbo Road1 ,6000000,Kilimani,1,1,56,2026-06-16
022 hours ago83 Bed Apartment with En Suite in Wes,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-16
022 hours ago172 Bed Apartment with En Suite in We,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
022 hours ago122 Bed Apartment with En Suite in We,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
022 hours ago101 Bed Apartment with En Suite in We,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
022 hours ago81 Bed Apartment with En Suite in Wes,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
022 hours ago201 Bed Apartment with Swimming Pool ,7200000,"Westlands Area, Westlands",1,1,65,2026-06-16
022 hours ago132 Bed Apartment with En Suite in La,15000000,Lavington,2,3,NaN,2026-06-16
022 hours ago192 Bed Apartment with En Suite at Mo,11200000,"Westlands Area, Westlands",2,2,113,2026-06-16
2 Bed Apartment with En Suite at Mogotio Road2 Bed,11200000,"Westlands Area, Westlands",2,2,113,2026-06-16
022 hours ago191 Bed Apartment with Swimming Pool ,6800000,"Westlands Area, Westlands",1,1,56,2026-06-16
022 hours ago203 Bed Apartment with En Suite at Mu,18200000,"Westlands Area, Westlands",3,3,135,2026-06-16
3 Bed Apartment with En Suite at Muguga Green3 Bed,18200000,"Westlands Area, Westlands",3,3,135,2026-06-16
023 hours ago192 Bed Apartment with En Suite at Mu,16000000,"Westlands Area, Westlands",2,2,118,2026-06-16
2 Bed Apartment with En Suite at Muguga Green2 Bed,16000000,"Westlands Area, Westlands",2,2,118,2026-06-16
023 hours ago82 Bed Apartment with En Suite in Wes,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
0181 Bed Apartment with En Suite at Off Oloitokito,5000000,Kileleshwa,1,NaN,NaN,2026-06-16
1 Bed Apartment with En Suite at Off Oloitokitok R,5000000,Kileleshwa,1,NaN,NaN,2026-06-16
023 hours ago131 Bed Apartment with En Suite in We,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
023 hours ago202 Bed Apartment with Swimming Pool ,13500000,"Westlands Area, Westlands",2,2,100,2026-06-16
2 Bed Apartment with Swimming Pool at Muguga Green,13500000,"Westlands Area, Westlands",2,2,100,2026-06-16
023 hours ago181 Bed Apartment with Swimming Pool ,12000000,"Westlands Area, Westlands",1,1,89,2026-06-16
1 Bed Apartment with Swimming Pool at Muguga Green,12000000,"Westlands Area, Westlands",1,1,89,2026-06-16
023 hours ago201 Bed Apartment with Swimming Pool ,8800000,"Westlands Area, Westlands",1,1,65,2026-06-16
023 hours ago81 Bed Apartment with En Suite in Lav,4000000,Lavington,1,1,NaN,2026-06-16
0Yesterday164 Bed Apartment with En Suite in Westl,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-16
0Yesterday174 Bed Apartment with En Suite in Lavin,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-16
0Yesterday174 Bed Apartment with En Suite in Kilel,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-06-16
0Yesterday174 Bed Apartment with En Suite in Kilim,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-06-16
0Yesterday173 Bed Apartment with En Suite in Westl,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-16
0Yesterday203 Bed Apartment with En Suite in Lavin,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-16
0Yesterday203 Bed Apartment with En Suite in Kilel,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-16
0Yesterday203 Bed Apartment with En Suite in Kilim,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-16
0Yesterday112 Bed Apartment with En Suite in Westl,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-16
0Yesterday152 Bed Apartment with En Suite in Lavin,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-16
0Yesterday152 Bed Apartment with En Suite in Kilel,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-06-16
023 hours ago74 Bed Apartment with En Suite at Kan,25000000,Kileleshwa,4,4,340,2026-06-16
4 Bed Apartment with En Suite at Kandara Road4 Bed,25000000,Kileleshwa,4,4,340,2026-06-16
0Yesterday152 Bed Apartment with En Suite in Kilim,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-16
023 hours ago111 Bed Apartment with En Suite in We,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-16
023 hours ago173 Bed Apartment with En Suite in La,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-16
023 hours ago173 Bed Apartment with En Suite in Ki,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-16
023 hours ago152 Bed Apartment with En Suite in La,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-16
0Yesterday151 Bed Apartment with En Suite in Kilel,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-16
0Yesterday151 Bed Apartment with En Suite in Kilim,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-16
023 hours ago73 Bed Apartment with En Suite at Kan,15000000,Kileleshwa,3,3,186,2026-06-16
3 Bed Apartment with En Suite at Kandara Road3 Bed,15000000,Kileleshwa,3,3,186,2026-06-16
023 hours ago202 Bed Apartment with En Suite at Ri,14200000,Lavington,2,2,130,2026-06-16
2 Bed Apartment with En Suite at Riara Road2 Bed A,14200000,Lavington,2,2,130,2026-06-16
023 hours ago202 Bed Apartment with En Suite at Ar,10700000,Lavington,2,2,110,2026-06-16
2 Bed Apartment with En Suite at Arwings Kodhek2 B,10700000,Lavington,2,2,110,2026-06-16
023 hours ago101 Bed Apartment with Swimming Pool ,6500000,Lavington,1,1,60,2026-06-16
1 Bed Apartment with Swimming Pool at Arwings Kodh,6500000,Lavington,1,1,60,2026-06-16
023 hours ago82 Bed Apartment with En Suite at Nde,16000000,Kilimani,2,2,125,2026-06-16
2 Bed Apartment with En Suite at Ndemi Road2 Bed A,16000000,Kilimani,2,2,125,2026-06-16
0Yesterday164 Bed Apartment with En Suite in Lavin,13000000,Lavington,4,5,NaN,2026-06-16
0Yesterday111 Bed Apartment with En Suite in Kilim,3000000,Kilimani,1,1,NaN,2026-06-16
0Yesterday121 Bed Apartment with En Suite in Kilim,4000000,Kilimani,1,1,NaN,2026-06-16
0Yesterday171 Bed Apartment with Swimming Pool at ,8200000,"Westlands Area, Westlands",1,1,67,2026-06-16
1 Bed Apartment with Swimming Pool at Ring Road1 B,8200000,"Westlands Area, Westlands",1,1,67,2026-06-16
0Yesterday153 Bed Apartment with En Suite in Lavin,10500000,Lavington,3,3,NaN,2026-06-16
0Yesterday163 Bed Apartment with En Suite in Lavin,9000000,Lavington,3,3,NaN,2026-06-16
0Yesterday161 Bed Apartment with Swimming Pool at ,7400000,Kilimani,1,1,59,2026-06-16
0Yesterday102 Bed Apartment with En Suite in Lavin,7000000,Lavington,2,2,NaN,2026-06-16
0Yesterday112 Bed Apartment with En Suite in Lavin,6000000,Lavington,2,2,NaN,2026-06-16
0Yesterday81 Bed Apartment with En Suite in Laving,4000000,Lavington,1,1,NaN,2026-06-16
0Yesterday111 Bed Apartment with En Suite in Lavin,3000000,Lavington,1,1,NaN,2026-06-16
0Yesterday164 Bed Apartment with En Suite in Kilel,20000000,Kileleshwa,4,5,NaN,2026-06-16
0Yesterday113 Bed Apartment with En Suite in Kilel,10500000,Kilimani,3,3,NaN,2026-06-16
0Yesterday172 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2,2,NaN,2026-06-16
0Yesterday164 Bed Apartment with En Suite in Kilim,13000000,Kilimani,4,4,NaN,2026-06-16
0Yesterday101 Bed Apartment with En Suite in Kilel,3000000,Kileleshwa,1,1,NaN,2026-06-16
0Yesterday121 Bed Apartment with En Suite in Kilel,4000000,Kileleshwa,1,1,NaN,2026-06-16
0Yesterday153 Bed Apartment with En Suite in Kilim,10500000,Kilimani,3,3,NaN,2026-06-16
0Yesterday172 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
0Yesterday122 Bed Apartment with En Suite in Westl,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-16
0Yesterday172 Bed Apartment with En Suite in Lavin,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-16
0Yesterday112 Bed Apartment with En Suite in Kilim,6000000,Kilimani,2,2,NaN,2026-06-16
0Yesterday102 Bed Apartment with En Suite in Kilim,7000000,Kilimani,2,2,NaN,2026-06-16
0Yesterday123 Bed Apartment with En Suite in Rhapt,16600000,"Rhapta Road, Westlands",3,3,NaN,2026-06-16
3 Bed Apartment with En Suite in Rhapta Road3 Bed ,16600000,"Rhapta Road, Westlands",3,3,NaN,2026-06-16
0Yesterday81 Bed Apartment with En Suite in Westla,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
0Yesterday172 Bed Apartment with En Suite in Kilim,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-16
0Yesterday141 Bed Apartment with En Suite in Westl,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-16
0Yesterday171 Bed Apartment with En Suite in Lavin,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-16
0Yesterday171 Bed Apartment with En Suite in Kilel,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-16
0Yesterday111 Bed Apartment with Swimming Pool in ,6200000,"Rhapta Road, Westlands",1,1,NaN,2026-06-16
1 Bed Apartment with Swimming Pool in Rhapta Road1,6200000,"Rhapta Road, Westlands",1,1,NaN,2026-06-16
0Yesterday132 Bed Apartment with En Suite at Riara,13500000,Lavington,2,2,110,2026-06-16
0Yesterday101 Bed Apartment with En Suite in Lavin,3000000,Lavington,1,1,NaN,2026-06-16
0Yesterday122 Bed Apartment with En Suite in Rhapt,9600000,"Rhapta Road, Westlands",2,2,NaN,2026-06-16
2 Bed Apartment with En Suite in Rhapta Road2 Bed ,9600000,"Rhapta Road, Westlands",2,2,NaN,2026-06-16
0Yesterday131 Bed Apartment with Swimming Pool at ,7500000,Lavington,1,1,65,2026-06-16
0Yesterday111 Bed Apartment with En Suite in Westl,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-16
0Yesterday173 Bed Apartment with En Suite in Lavin,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-16
0Yesterday173 Bed Apartment with En Suite in Kilel,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-16
0Yesterday173 Bed Apartment with En Suite in Kilim,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-16
1Yesterday151 Bed Apartment with En Suite in Kilel,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-16
0Yesterday151 Bed Apartment with En Suite in Lavin,4000000,Lavington,1,1,75,2026-06-16
0Yesterday121 Bed Apartment with En Suite in Westl,4000000,Kilimani,1,1,NaN,2026-06-16
1Yesterday111 Bed Apartment with En Suite in Lavin,12500000,"Westlands Area, Westlands",2,2,105,2026-06-16
0Yesterday192 Bed Apartment with Swimming Pool at ,12500000,"Westlands Area, Westlands",2,2,105,2026-06-16
04 days ago112 Bed Apartment with En Suite in Lavi,7500000,Lavington,2,3,NaN,2026-06-16
04 days ago201 Bed Apartment with En Suite in West,5700000,"Westlands Area, Westlands",1,2,NaN,2026-06-16
03 days ago131 Bed Apartment with En Suite in West,5700000,"Westlands Area, Westlands",1,2,NaN,2026-06-16
2 Bed Apartment with Swimming Pool at Riverside Na,12500000,"Westlands Area, Westlands",2,2,105,2026-06-16
0Yesterday191 Bed Apartment with Swimming Pool at ,8500000,"Westlands Area, Westlands",1,1,73,2026-06-16
1 Bed Apartment with Swimming Pool at Riverside Na,8500000,"Westlands Area, Westlands",1,1,73,2026-06-16
0Yesterday51 Bed Apartment with Swimming Pool at R,5000000,Kilimani,1,1,52,2026-06-16
1 Bed Apartment with Swimming Pool at Rirar Garden,5000000,Kilimani,1,1,52,2026-06-16
0Yesterday172 Bed Apartment with Swimming Pool at ,9000000,"Westlands Area, Westlands",1,1,68,2026-06-16
2 Bed Apartment with Swimming Pool at Wood Avenue2,12000000,Kilimani,2,2,105,2026-06-16
02 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-16
03 days ago172 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,2,NaN,2026-06-16
03 days ago121 Bed Apartment with En Suite in Kile,4000000,Kileleshwa,1,1,NaN,2026-06-16
02 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3,3,NaN,2026-06-16
02 days ago112 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-06-16
02 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1,1,NaN,2026-06-16
02 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,5,NaN,2026-06-16
0Yesterday92 Bed Apartment with Swimming Pool at K,11500000,Kilimani,2,2,115,2026-06-16
2 Bed Apartment with Swimming Pool at Kilungu Road,11500000,Kilimani,2,2,115,2026-06-16
02 days ago102 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2,2,NaN,2026-06-16
02 days ago101 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1,1,NaN,2026-06-16
02 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3,3,NaN,2026-06-16
02 days ago102 Bed Apartment with En Suite in Lavi,7000000,Lavington,2,2,NaN,2026-06-16
02 days ago81 Bed Apartment with En Suite in Lavin,4000000,Lavington,1,1,NaN,2026-06-16
0Yesterday131 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-16
1 Bed Apartment with Swimming Pool at Mpaka Road1 ,9000000,"Westlands Area, Westlands",1,1,68,2026-06-16
0Yesterday162 Bed Apartment with En Suite at River,14800000,"Riverside, Westlands",2,2,98,2026-06-16
2 Bed Apartment with En Suite at Riverside Drive2 ,14800000,"Riverside, Westlands",2,2,98,2026-06-16
1 Bed Apartment with Swimming Pool at Riverside Dr,11000000,"Riverside, Westlands",1,1,69,2026-06-16
0Yesterday201 Bed Apartment with Swimming Pool at ,7200000,Kileleshwa,1,1,62,2026-06-16
0Yesterday202 Bed Apartment with En Suite at St. M,15000000,"Westlands Area, Westlands",2,2,143,2026-06-16
1 Bed Apartment with Swimming Pool at St. Michael',7000000,"Westlands Area, Westlands",1,1,71,2026-06-16
0Yesterday202 Bed Apartment with Swimming Pool at ,14000000,Kileleshwa,2,2,95,2026-06-16
0Yesterday202 Bed Apartment with En Suite at Off N,15000000,Kilimani,2,2,95,2026-06-16
2 Bed Apartment with En Suite at Off Nyangumi Rd2 ,15000000,Kilimani,2,2,95,2026-06-16
1 Bed Apartment with Swimming Pool at Off Nyangumi,9000000,Kilimani,1,1,59,2026-06-16
083 Bed Apartment with En Suite in Westlands Area3,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-16
04 days ago83 Bed Apartment with En Suite in Westl,11000000,"Westlands Area, Westlands",3,3,NaN,2026-06-16
04 days ago194 Bed Apartment with En Suite in West,17900000,"Westlands Area, Westlands",4,4,NaN,2026-06-16
0164 Bed Apartment with En Suite in Kilimani4 Bed ,13000000,Kilimani,4,4,NaN,2026-06-16
04 days ago164 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-16
04 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-06-16
0Yesterday152 Bed Apartment with En Suite at River,11500000,"Riverside, Westlands",2,2,120,2026-06-16
0Yesterday112 Bed Apartment with En Suite at River,12500000,"Riverside, Westlands",2,2,109,2026-06-16
0Yesterday203 Bed Apartment with En Suite at Eldam,19000000,"Westlands Area, Westlands",3,3,178,2026-06-16
3 Bed Apartment with En Suite at Eldama Ravine Rd3,19000000,"Westlands Area, Westlands",3,3,178,2026-06-16
0Yesterday202 Bed Apartment with En Suite at Eldam,13800000,"Westlands Area, Westlands",2,2,119,2026-06-16
2 Bed Apartment with En Suite at Eldama Ravine Rd2,13800000,"Westlands Area, Westlands",2,2,119,2026-06-16
1 Bed Apartment with Swimming Pool at Eldama Ravin,8700000,"Westlands Area, Westlands",1,1,75,2026-06-16
0Yesterday122 Bed Apartment with En Suite at Upper,12500000,Kilimani,2,2,126,2026-06-16
2 Bed Apartment with En Suite at Upper Hill2 Bed A,12500000,Kilimani,2,2,126,2026-06-16
0Yesterday192 Bed Apartment with En Suite at Kiric,7800000,Kilimani,2,2,81,2026-06-16
2 Bed Apartment with En Suite at Kirichwa Road2 Be,7800000,Kilimani,2,2,81,2026-06-16
0Yesterday191 Bed Apartment with En Suite at Kiric,7400000,Kilimani,1,1,77,2026-06-16
1 Bed Apartment with En Suite at Kirichwa Road1 Be,7400000,Kilimani,1,1,77,2026-06-16
1 Bed Apartment with Swimming Pool at Kirichwa Roa,5100000,Kilimani,1,1,53,2026-06-16
1 Bed Apartment with Swimming Pool at Mtito Andei ,7200000,Kilimani,1,1,68,2026-06-16
04 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-16
04 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-16
04 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-16
04 days ago101 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-16
04 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-16
04 days ago203 Bed Apartment with En Suite in Lavi,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-16
04 days ago152 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-16
04 days ago151 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-16
04 days ago174 Bed Apartment with En Suite in Kile,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-06-16
04 days ago203 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-16
04 days ago152 Bed Apartment with En Suite in Kile,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-06-16
04 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-16
04 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-06-16
04 days ago163 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-16
0Yesterday121 Bed Apartment with Swimming Pool at ,11800000,"Westlands Area, Westlands",1,1,89,2026-06-16
1 Bed Apartment with Swimming Pool at General Math,11800000,"Westlands Area, Westlands",1,1,89,2026-06-16
0152 Bed Apartment with En Suite in Kilimani2 Bed ,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-16
0151 Bed Apartment with En Suite in Kilimani1 Bed ,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-16
0Yesterday122 Bed Apartment with En Suite at Gener,10500000,Lavington,3,3,71,2026-06-16
0Yesterday113 Bed Apartment with En Suite at Muthi,39000000,"Westlands Area, Westlands",3,3,230,2026-06-16
0Yesterday163 Bed Apartment with En Suite at Durha,15500000,Kileleshwa,3,3,155,2026-06-16
3 Bed Apartment with En Suite at Durham Road3 Bed ,15500000,Kileleshwa,3,3,155,2026-06-16
0Yesterday162 Bed Apartment with En Suite at Durha,9800000,Kileleshwa,2,2,114,2026-06-16
