Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date
03 days ago173 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-02
03 days ago173 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-02
03 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-02
03 days ago141 Bed Apartment with Swimming Pool at,11000000,Kilimani,1,1,84,2026-06-02
1 Bed Apartment with Swimming Pool at Kasuku Centr,11000000,Kilimani,1,1,84,2026-06-02
03 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-02
03 days ago83 Bed Apartment with En Suite at Westl,20500000,"Westlands Area, Westlands",3,3,133,2026-06-02
3 Bed Apartment with En Suite at Westlands Road3 B,20500000,"Westlands Area, Westlands",3,3,133,2026-06-02
03 days ago81 Bed Apartment with Swimming Pool at ,13000000,"Westlands Area, Westlands",1,1,88,2026-06-02
03 days ago132 Bed Apartment with En Suite at West,13000000,Kileleshwa,4,5,55,2026-06-02
2 Bed Apartment with En Suite at Westlands Area2 B,9680000,"Westlands Area, Westlands",2,2,120,2026-06-02
03 days ago142 Bed Apartment with En Suite at West,9500000,"Westlands Area, Westlands",2,2,115,2026-06-02
03 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-02
03 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-02
03 days ago141 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-02
03 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-02
03 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-02
03 days ago171 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-02
03 days ago121 Bed Apartment with Swimming Pool at,8000000,"Westlands Area, Westlands",1,1,55,2026-06-02
04 days ago92 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2,2,NaN,2026-06-02
04 days ago12 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,2,2,NaN,2026-06-02
04 days ago111 Bed Apartment with En Suite in Kile,4000000,Kileleshwa,1,1,NaN,2026-06-02
04 days ago143 Bed Apartment with En Suite in Lavi,10500000,Lavington,3,3,NaN,2026-06-02
04 days ago131 Bed Apartment with En Suite in Lavi,4000000,Lavington,1,1,NaN,2026-06-02
03 days ago162 Bed Apartment with Swimming Pool at,11500000,"Westlands Area, Westlands",2,2,100,2026-06-02
2 Bed Apartment with Swimming Pool at Mvuli Road2 ,11500000,"Westlands Area, Westlands",2,2,100,2026-06-02
03 days ago161 Bed Apartment with Swimming Pool at,6200000,"Westlands Area, Westlands",1,1,55,2026-06-02
1 Bed Apartment with Swimming Pool at Mvuli Road1 ,6200000,"Westlands Area, Westlands",1,1,55,2026-06-02
03 days ago131 Bed Apartment with En Suite in Kile,3500000,Kileleshwa,1,2,NaN,2026-06-02
13 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-02
04 days ago104 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,5,NaN,2026-06-02
04 days ago81 Bed Apartment with En Suite in Kilel,3000000,Kileleshwa,1,1,NaN,2026-06-02
04 days ago102 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-06-02
04 days ago13 Bed Apartment with En Suite in Kilel,9000000,Kileleshwa,3,3,NaN,2026-06-02
04 days ago172 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,2,NaN,2026-06-02
04 days ago154 Bed Apartment with En Suite in Lavi,20000000,Lavington,4,5,NaN,2026-06-02
04 days ago121 Bed Apartment with En Suite in Lavi,4000000,Lavington,1,1,NaN,2026-06-02
03 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-02
03 days ago164 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-02
03 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-06-02
03 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-06-02
03 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2,2,NaN,2026-06-02
03 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-06-02
03 days ago194 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-02
03 days ago83 Bed Apartment with En Suite in Westl,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-06-02
03 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-02
03 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-02
03 days ago191 Bed Apartment with En Suite in Kili,5000000,Kilimani,1,2,NaN,2026-06-02
05 days ago92 Bed Apartment with En Suite in Kilim,7000000,Kilimani,2,3,NaN,2026-06-02
04 days ago71 Bed Apartment with En Suite in Westl,5500000,"Westlands Area, Westlands",1,2,NaN,2026-06-02
04 days ago72 Bed Apartment with En Suite in Westl,8500000,"Westlands Area, Westlands",2,3,NaN,2026-06-02
04 days ago92 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2,3,NaN,2026-06-02
04 days ago152 Bed Apartment with En Suite in Kile,7500000,Kileleshwa,2,3,NaN,2026-06-02
04 days ago131 Bed Apartment with En Suite in Kile,5600000,Kileleshwa,1,2,NaN,2026-06-02
04 days ago91 Bed Apartment with En Suite in River,6000000,"Riverside, Westlands",1,2,NaN,2026-06-02
04 days ago162 Bed Apartment with En Suite in Rive,9000000,"Riverside, Westlands",2,3,NaN,2026-06-02
04 days ago171 Bed Apartment with En Suite in Kili,5000000,Kilimani,1,2,NaN,2026-06-02
04 days ago91 Bed Apartment with En Suite in Lavin,5600000,Lavington,1,2,NaN,2026-06-02
03 days ago203 Bed Apartment with En Suite at Mogo,19300000,"Westlands Area, Westlands",3,3,NaN,2026-06-02
3 Bed Apartment with En Suite at Mogotio Road3 Bed,19300000,"Westlands Area, Westlands",3,3,NaN,2026-06-02
05 days ago91 Bed Apartment with En Suite at River,10900000,Kilimani,1,1,78,2026-06-02
1 Bed Apartment with En Suite at Riverside Drive1 ,10900000,Kilimani,1,1,78,2026-06-02
05 days ago124 Bed Apartment with En Suite at Dony,65800000,"Spring Valley, Westlands",4,5,65.800.000,2026-06-02
4 Bed Apartment with En Suite at Donyo Sabuk4 Bed ,65800000,"Spring Valley, Westlands",4,5,65.800.000,2026-06-02
04 days ago262 Bed Apartment with En Suite at Tind,12500000,2 bedrooms Apartment for sale in Kileleshwa Nai...,2,2,115,2026-06-02
2 Bed Apartment with En Suite at Tinderet Avenue2 ,12500000,2 bedrooms Apartment for sale in Kileleshwa Nai...,2,2,115,2026-06-02
04 days ago151 Bed Apartment with Swimming Pool at,5100000,1 bedroom apartment for sale in Westlands,1,1,53,2026-06-02
1 Bed Apartment with Swimming Pool at Peponi Road1,5100000,1 bedroom apartment for sale in Westlands,1,1,53,2026-06-02
04 days ago212 Bed Apartment with En Suite at Rhap,12000000,"Westlands Area, Westlands",2,2,111,2026-06-02
2 Bed Apartment with En Suite at Rhapta Road2 Bed ,12000000,"Westlands Area, Westlands",2,2,111,2026-06-02
04 days ago141 Bed Apartment with Swimming Pool at,6500000,"Westlands Area, Westlands",1,1,64,2026-06-02
1 Bed Apartment with Swimming Pool at Westlands Ar,6500000,"Westlands Area, Westlands",1,1,64,2026-06-02
04 days ago101 Bed Apartment with Swimming Pool at,5900000,"Westlands Area, Westlands",1,1,68,2026-06-02
04 days ago152 Bed Apartment with Swimming Pool at,10000000,"Westlands Area, Westlands",2,2,102,2026-06-02
2 Bed Apartment with Swimming Pool at Raphta Road2,10000000,"Westlands Area, Westlands",2,2,102,2026-06-02
04 days ago152 Bed Apartment with En Suite at Raph,7900000,"Westlands Area, Westlands",2,2,76,2026-06-02
2 Bed Apartment with En Suite at Raphta Road2 Bed ,7900000,"Westlands Area, Westlands",2,2,76,2026-06-02
04 days ago161 Bed Apartment with Swimming Pool at,7100000,Kilimani,1,1,59,2026-06-02
1 Bed Apartment with Swimming Pool at Wood Avenue1,7100000,Kilimani,1,1,59,2026-06-02
04 days ago182 Bed Apartment with Swimming Pool at,10600000,Lavington,2,2,85,2026-06-02
2 Bed Apartment with Swimming Pool at Mbaazi Road2,10600000,Lavington,2,2,85,2026-06-02
04 days ago181 Bed Apartment with Swimming Pool at,7600000,Lavington,1,1,60,2026-06-02
1 Bed Apartment with Swimming Pool at Mbaazi Road1,7600000,Lavington,1,1,60,2026-06-02
04 days ago143 Bed Apartment with En Suite at Otha,27000000,Kileleshwa,3,3,208,2026-06-02
3 Bed Apartment with En Suite at Othaya Road3 Bed ,27000000,Kileleshwa,3,3,208,2026-06-02
04 days ago142 Bed Apartment with En Suite at Otha,16000000,Kileleshwa,2,2,125,2026-06-02
2 Bed Apartment with En Suite at Othaya Rd2 Bed Ap,16000000,Kileleshwa,2,2,125,2026-06-02
04 days ago123 Bed Apartment with En Suite at Kind,17000000,Kilimani,3,3,190,2026-06-02
3 Bed Apartment with En Suite at Kindaruma Road3 B,17000000,Kilimani,3,3,190,2026-06-02
04 days ago32 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,2,2,NaN,2026-06-02
04 days ago122 Bed Apartment with Swimming Pool at,10500000,Kilimani,2,2,117,2026-06-02
2 Bed Apartment with Swimming Pool at Kindaruma Ro,10500000,Kilimani,2,2,117,2026-06-02
04 days ago62 Bed Apartment with Swimming Pool at ,22000000,"Westlands Area, Westlands",2,2,158,2026-06-02
2 Bed Apartment with Swimming Pool at General Math,22000000,"Westlands Area, Westlands",2,2,158,2026-06-02
0194 Bed Apartment with En Suite in Westlands Area,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-02
05 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-06-02
05 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-06-02
04 days ago202 Bed Apartment with En Suite at Nyer,11000000,Kileleshwa,2,2,130,2026-06-02
2 Bed Apartment with En Suite at Nyeri Rd2 Bed Apa,11000000,Kileleshwa,2,2,130,2026-06-02
04 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-06-02
04 days ago202 Bed Apartment with Swimming Pool at,9000000,Kileleshwa,2,2,90,2026-06-02
2 Bed Apartment with Swimming Pool at Nyeri Rd2 Be,9000000,Kileleshwa,2,2,90,2026-06-02
04 days ago91 Bed Apartment with Swimming Pool at ,4100000,"Westlands Area, Westlands",1,1,42,2026-06-02
04 days ago191 Bed Apartment with Swimming Pool at,6800000,Kilimani,1,1,65,2026-06-02
04 days ago101 Bed Apartment with Swimming Pool in,6400000,"Westlands Area, Westlands",1,1,52,2026-06-02
2 Bed Apartment with Swimming Pool at Muthangari D,12850000,"Westlands Area, Westlands",2,2,1045,2026-06-02
04 days ago103 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-02
04 days ago82 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-02
04 days ago112 Bed Apartment with Swimming Pool at,10500000,"Westlands Area, Westlands",2,2,105,2026-06-02
2 Bed Apartment with Swimming Pool at Ojijo Road2 ,10500000,"Westlands Area, Westlands",2,2,105,2026-06-02
04 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-06-02
04 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-02
04 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-06-02
04 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-06-02
04 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-06-02
04 days ago174 Bed Apartment with En Suite in Kile,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-06-02
04 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-06-02
04 days ago173 Bed Apartment with En Suite in Lavi,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-06-02
04 days ago173 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-06-02
04 days ago173 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-06-02
04 days ago152 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-02
04 days ago151 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-06-02
04 days ago111 Bed Apartment with Swimming Pool at,8500000,"Westlands Area, Westlands",1,1,83,2026-06-02
1 Bed Apartment with Swimming Pool at Ojijo Road1 ,8500000,"Westlands Area, Westlands",1,1,83,2026-06-02
2 Bed Apartment with Swimming Pool at Muthithi Roa,10700000,"Westlands Area, Westlands",2,2,107,2026-06-02
04 days ago201 Bed Apartment with Swimming Pool at,8000000,Lavington,1,1,80,2026-06-02
1 Bed Apartment with Swimming Pool at Kingara Road,8000000,Lavington,1,1,80,2026-06-02
210Studio Apartment with En Suite in MiremaStudio ,2500000,"Mirema, Roysambu",NaN,1,NaN,2026-06-02
Studio Apartment with En Suite in MiremaStudio Apa,2500000,"Mirema, Roysambu",NaN,1,NaN,2026-06-02
1 Bed Apartment with Swimming Pool at Upper Hill1 ,24000000,Upper Hill,1,1,48,2026-06-02
04 days ago121 Bed Apartment with Swimming Pool at,8300000,"Westlands Area, Westlands",1,1,66,2026-06-02
1 Bed Apartment with Swimming Pool at General Math,8300000,"Westlands Area, Westlands",1,1,66,2026-06-02
0164 Bed Apartment with En Suite in Kilimani4 Bed ,13000000,Kilimani,4,4,NaN,2026-06-02
15 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-06-02
05 days ago112 Bed Apartment with En Suite in Kili,4500000,Kileleshwa,1,2,NaN,2026-06-02
05 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-06-02
04 days ago72 Bed Apartment with En Suite in Lavin,9000000,Lavington,2,3,NaN,2026-06-02
072 Bed Apartment with En Suite in Lavington2 Bed ,9000000,Lavington,2,3,NaN,2026-06-02
05 days ago152 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,3,NaN,2026-06-02
05 days ago101 Bed Apartment with En Suite in Lavi,5000000,Lavington,1,2,NaN,2026-06-02
05 days ago91 Bed Apartment with En Suite in Kilim,4000000,Kilimani,1,2,NaN,2026-06-02
05 days ago82 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2,3,NaN,2026-06-02
04 days ago81 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1,2,NaN,2026-06-02
04 days ago93 Bed Apartment with En Suite in Kilim,12000000,Kilimani,3,4,NaN,2026-06-02
091 Bed Apartment with En Suite in Kileleshwa1 Bed,4500000,Kileleshwa,1,2,NaN,2026-06-02
04 days ago61 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,1,2,NaN,2026-06-02
04 days ago62 Bed Apartment with En Suite in Kilel,8500000,Kileleshwa,2,3,NaN,2026-06-02
04 days ago142 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,3,NaN,2026-06-02
04 days ago184 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-02
04 days ago133 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3,3,NaN,2026-06-02
04 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-02
04 days ago181 Bed Apartment with Swimming Pool in,6400000,"Westlands Area, Westlands",1,1,52,2026-06-02
04 days ago161 Bed Apartment with En Suite in Rive,6000000,"Riverside, Westlands",1,2,NaN,2026-06-02
04 days ago92 Bed Apartment with En Suite in River,8000000,"Riverside, Westlands",2,3,NaN,2026-06-02
04 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-06-02
0111 Bed Apartment with En Suite in Kilimani1 Bed ,3000000,Kilimani,1,1,NaN,2026-06-02
0163 Bed Apartment with En Suite in Kilimani3 Bed ,9000000,Kilimani,3,3,NaN,2026-06-02
0104 Bed Apartment with En Suite in Kilimani4 Bed ,13000000,Kilimani,4,4,NaN,2026-06-02
04 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-06-02
04 days ago141 Bed Apartment with En Suite in West,8500000,Kilimani,2,3,4615,2026-06-02
04 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-06-02
04 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-06-02
04 days ago81 Bed Apartment with En Suite in Lavin,5000000,Lavington,1,2,NaN,2026-06-02
04 days ago82 Bed Apartment with En Suite in Lavin,8000000,Lavington,2,3,NaN,2026-06-02
04 days ago122 Bed Apartment with En Suite in Lavi,8000000,Lavington,2,3,NaN,2026-06-02
1 Bed Apartment with Swimming Pool at Muchai Drive,5600000,1 bedroom apartment for sale in Kilimani,1,1,4615,2026-06-02
04 days ago91 Bed Apartment with En Suite in Kilim,9700000,Kilimani,1,2,NaN,2026-06-02
04 days ago102 Bed Apartment with En Suite in Kili,8000000,Kilimani,2,3,NaN,2026-06-02
04 days ago101 Bed Apartment with En Suite in Kili,5800000,Kilimani,1,2,NaN,2026-06-02
04 days ago193 Bed Apartment with En Suite in West,24000000,"Westlands Area, Westlands",3,3,NaN,2026-06-02
04 days ago164 Bed Apartment with En Suite at West,24000000,4-bedroom apartment for sale in Westlands Nairo...,4,4,NaN,2026-06-02
4 Bed Apartment with En Suite at Westlands4 Bed Ap,24000000,4-bedroom apartment for sale in Westlands Nairo...,4,4,NaN,2026-06-02
04 days ago71 Bed Apartment with En Suite in Kilel,4000000,Kileleshwa,1,2,NaN,2026-06-02
04 days ago72 Bed Apartment with En Suite in Kilel,7200000,Kileleshwa,2,3,NaN,2026-06-02
04 days ago122 Bed Apartment with En Suite in Kile,8900000,Kileleshwa,2,3,NaN,2026-06-02
04 days ago162 Bed Apartment with En Suite in West,13000000,"Westlands Area, Westlands",2,2,NaN,2026-06-02
04 days ago171 Bed Apartment with En Suite in West,6000000,"Westlands Area, Westlands",1,2,NaN,2026-06-02
04 days ago191 Bed Apartment with En Suite in West,7900000,"Westlands Area, Westlands",1,1,NaN,2026-06-02
04 days ago162 Bed Apartment with En Suite in Kili,9200000,Kilimani,2,2,NaN,2026-06-02
04 days ago161 Bed Apartment with Swimming Pool in,6100000,Kilimani,1,1,NaN,2026-06-02
1 Bed Apartment with Swimming Pool in Kilimani1 Be,6100000,Kilimani,1,1,NaN,2026-06-02
04 days ago16Studio Apartment with Swimming Pool i,3700000,Studio Apartment with Swimming Pool in Kilimani,NaN,1,NaN,2026-06-02
Studio Apartment with Swimming Pool in KilimaniStu,3700000,Studio Apartment with Swimming Pool in Kilimani,NaN,1,NaN,2026-06-02
1 Bed Apartment with Swimming Pool at Githunguri R,6500000,Kileleshwa,1,1,70,2026-06-02
04 days ago122 Bed Apartment with En Suite at Kili,9500000,Kilimani,2,2,110,2026-06-02
2 Bed Apartment with En Suite at Kilimani Area2 Be,9500000,Kilimani,2,2,110,2026-06-02
04 days ago134 Bed Apartment with En Suite in Kile,20000000,Kileleshwa,4,5,NaN,2026-06-02
2 Bed Apartment with Swimming Pool at Siaya Road2 ,9900000,Kileleshwa,2,2,105,2026-06-02
04 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-06-02
1 Bed Apartment with Swimming Pool at Siaya Road1 ,5800000,Kileleshwa,1,1,57,2026-06-02
04 days ago13Serviced 1 Bed Apartment with En Suit,12000000,Kilimani,1,2,NaN,2026-06-02
04 days ago61 Bed Apartment with En Suite in Kilim,5500000,Kilimani,1,2,NaN,2026-06-02
04 days ago62 Bed Apartment with En Suite in Kilim,8000000,Kilimani,2,3,NaN,2026-06-02
04 days ago102 Bed Apartment with En Suite at West,11200000,"Westlands Area, Westlands",2,2,116,2026-06-02
04 days ago131 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",1,2,NaN,2026-06-02
04 days ago152 Bed Apartment with En Suite at West,11300000,"Westlands Area, Westlands",2,2,105,2026-06-02
04 days ago132 Bed Apartment with En Suite at Kili,10300000,Kilimani,2,2,114,2026-06-02
14 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-06-02
04 days ago111 Bed Apartment with En Suite at Prof,6600000,"Parklands, Westlands",1,1,59,2026-06-02
1 Bed Apartment with En Suite at Prof Wangari Math,6600000,"Parklands, Westlands",1,1,59,2026-06-02
05 days ago141 Bed Apartment with En Suite at Muth,8150000,"Westlands Area, Westlands",1,1,58,2026-06-02
1 Bed Apartment with En Suite at Muthithi Road1 Be,8150000,"Westlands Area, Westlands",1,1,58,2026-06-02
05 days ago141 Bed Apartment with En Suite at Uppe,6600000,Upper Hill,1,1,57,2026-06-02
1 Bed Apartment with En Suite at Upper Hill1 Bed A,6600000,Upper Hill,1,1,57,2026-06-02
05 days ago151 Bed Apartment with En Suite at Kile,5300000,Kileleshwa,1,1,72,2026-06-02
1 Bed Apartment with En Suite at Kileleshwa1 Bed A,5300000,Kileleshwa,1,1,72,2026-06-02
05 days ago182 Bed Apartment with En Suite at Wood,7300000,Kilimani,2,2,75,2026-06-02
2 Bed Apartment with En Suite at Wood Avenue2 Bed ,7300000,Kilimani,2,2,75,2026-06-02
05 days ago112 Bed Apartment with En Suite at Ring,13800000,"General Mathenge, Westlands",2,2,109,2026-06-02
2 Bed Apartment with En Suite at Ring Road Parklan,13800000,"General Mathenge, Westlands",2,2,109,2026-06-02
05 days ago91 Bed Apartment with En Suite in Westl,6000000,"Westlands Area, Westlands",1,2,NaN,2026-06-02
05 days ago151 Bed Apartment with En Suite in West,8000000,"Westlands Area, Westlands",1,2,NaN,2026-06-02
05 days ago152 Bed Apartment with En Suite in West,12000000,"Westlands Area, Westlands",2,3,NaN,2026-06-02
05 days ago182 Bed Apartment with En Suite in Kili,8500000,Kilimani,2,3,NaN,2026-06-02
05 days ago121 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,1,2,NaN,2026-06-02
05 days ago71 Bed Apartment with En Suite in Kilel,3500000,Kileleshwa,1,2,NaN,2026-06-02
05 days ago181 Bed Apartment with En Suite in Kili,5500000,Kilimani,1,2,NaN,2026-06-02
05 days ago192 Bed Apartment with En Suite in Kili,8700000,Kilimani,2,3,NaN,2026-06-02
05 days ago151 Bed Apartment with En Suite in Lavi,4000000,Lavington,1,2,NaN,2026-06-02
05 days ago102 Bed Apartment with En Suite in Lavi,7000000,Lavington,2,3,NaN,2026-06-02
05 days ago91 Bed Apartment with En Suite in Lavin,6000000,Lavington,1,2,NaN,2026-06-02
05 days ago12Furnished 2 Bed Apartment with En Sui,9000000,Kileleshwa,3,3,185,2026-06-02
Furnished 2 Bed Apartment with En Suite at 2Nd Par,16000000,"Parklands, Westlands",22,2,NaN,2026-06-02
05 days ago202 Bed Apartment with En Suite at West,11850000,"Westlands Area, Westlands",2,2,90,2026-06-02
05 days ago102 Bed Apartment with En Suite at Kile,10500000,Kileleshwa,2,2,NaN,2026-06-02
2 Bed Apartment with En Suite at Kileleshwa Area2 ,10500000,Kileleshwa,2,2,NaN,2026-06-02
05 days ago163 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-02
05 days ago112 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2,2,NaN,2026-06-02
05 days ago152 Bed Apartment with En Suite at Kile,9300000,Kileleshwa,2,2,115,2026-06-02
15 days ago163 Bed Apartment with En Suite at Kile,15500000,Kileleshwa,3,3,180,2026-06-02
3 Bed Apartment with En Suite at Kileleshwa Area3 ,15500000,Kileleshwa,3,3,180,2026-06-02
05 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-06-02
05 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1,1,NaN,2026-06-02
05 days ago81 Bed Apartment with En Suite in Lavin,4000000,Lavington,1,1,NaN,2026-06-02
05 days ago112 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-06-02
05 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3,3,NaN,2026-06-02
05 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3,3,NaN,2026-06-02
05 days ago164 Bed Apartment with En Suite in Lavi,13000000,Lavington,4,4,NaN,2026-06-02
05 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,4,NaN,2026-06-02
05 days ago153 Bed Apartment with En Suite in Kile,9500000,Kileleshwa,1,1,110,2026-06-02
05 days ago154 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-06-02
05 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-06-02
05 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2,2,NaN,2026-06-02
05 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-06-02
05 days ago153 Bed Apartment with Swimming Pool at,15000000,Kilimani,3,3,164,2026-06-02
3 Bed Apartment with Swimming Pool at Kindaruma Ro,15000000,Kilimani,3,3,164,2026-06-02
05 days ago152 Bed Apartment with Swimming Pool at,11600000,Kilimani,2,2,124,2026-06-02
05 days ago151 Bed Apartment with Swimming Pool at,8000000,Kilimani,1,1,84,2026-06-02
1 Bed Apartment with Swimming Pool at Kindaruma Ro,8000000,Kilimani,1,1,84,2026-06-02
05 days ago202 Bed Apartment with En Suite at Durh,12500000,Kileleshwa,2,2,125,2026-06-02
2 Bed Apartment with En Suite at Durham Road2 Bed ,12500000,Kileleshwa,2,2,125,2026-06-02
05 days ago102 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,2,NaN,2026-06-02
05 days ago111 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1,1,NaN,2026-06-02
05 days ago202 Bed Apartment with Swimming Pool at,9800000,Kileleshwa,2,2,114,2026-06-02
05 days ago201 Bed Apartment with Swimming Pool at,9500000,Kileleshwa,1,1,110,2026-06-02
1 Bed Apartment with Swimming Pool at Durham Road1,9500000,Kileleshwa,1,1,110,2026-06-02
05 days ago101 Bed Apartment with Swimming Pool in,14000000,Kileleshwa,2,2,125,2026-06-02
1 Bed Apartment with Swimming Pool in Kileleshwa1 ,6600000,Kileleshwa,1,1,74,2026-06-02
05 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-02
05 days ago132 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-06-02
05 days ago81 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-06-02
