Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date
04 days ago171 Bed Apartment with En Suite at Kile,6050000,1 bedroom apartment for sale in Kileleshwa Nair...,1,1,63,2026-05-21
1 Bed Apartment with En Suite at Kileleshwa1 Bed A,6050000,1 bedroom apartment for sale in Kileleshwa Nair...,1,1,63,2026-05-21
082 Bed Apartment with En Suite in Westlands Area2,7000000,"Westlands Area, Westlands",2,2,NaN,2026-05-21
081 Bed Apartment with En Suite in Westlands Area1,4500000,"Westlands Area, Westlands",1,1,NaN,2026-05-21
04 days ago15Furnished 1 Bed Apartment with Swimmi,9460000,Kilimani,1,1,5916,2026-05-21
Furnished 1 Bed Apartment with Swimming Pool at Ki,9460000,Kilimani,1,1,5916,2026-05-21
05 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-05-21
05 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-05-21
05 days ago174 Bed Apartment with En Suite in Kile,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-05-21
05 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-05-21
05 days ago123 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-05-21
05 days ago173 Bed Apartment with En Suite in Lavi,7500000,"Westlands Area, Westlands",1,1,74,2026-05-21
05 days ago173 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-05-21
05 days ago173 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-05-21
05 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-05-21
05 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-05-21
05 days ago172 Bed Apartment with En Suite in Kile,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-05-21
05 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-05-21
05 days ago141 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-05-21
05 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-05-21
05 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-05-21
05 days ago171 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-05-21
05 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-05-21
05 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-05-21
04 days ago204 Bed Apartment with En Suite at Pepo,62000000,"Spring Valley, Westlands",4,4,NaN,2026-05-21
4 Bed Apartment with En Suite at Peponi Rd4 Bed Ap,62000000,"Spring Valley, Westlands",4,4,NaN,2026-05-21
04 days ago202 Bed Apartment with En Suite at Durh,9500000,Kileleshwa,2,2,110,2026-05-21
2 Bed Apartment with En Suite at Durham Road2 Bed ,9500000,Kileleshwa,2,2,110,2026-05-21
1 Bed Apartment with Swimming Pool at St. Michael',8000000,"Westlands Area, Westlands",1,1,81,2026-05-21
04 days ago202 Bed Apartment with En Suite at Off ,8800000,2 bedroom apartment for sale in Kileleshwa,2,2,78,2026-05-21
2 Bed Apartment with En Suite at Off Nyangumi Rd2 ,15000000,Kilimani,2,2,95,2026-05-21
04 days ago161 Bed Apartment with Swimming Pool at,8000000,"Riverside, Westlands",1,1,65,2026-05-21
04 days ago202 Bed Apartment with En Suite at Vihi,12700000,Kileleshwa,2,2,128,2026-05-21
2 Bed Apartment with En Suite at Vihiga Road2 Bed ,12700000,Kileleshwa,2,2,128,2026-05-21
2 Bed Apartment with Swimming Pool at Vihiga Road2,11200000,Kileleshwa,2,2,119,2026-05-21
04 days ago191 Bed Apartment with Swimming Pool at,10400000,Kileleshwa,1,1,110,2026-05-21
1 Bed Apartment with Swimming Pool at Vihiga Road1,10400000,Kileleshwa,1,1,110,2026-05-21
04 days ago202 Bed Apartment with En Suite at Nyer,9500000,Kileleshwa,2,2,95,2026-05-21
2 Bed Apartment with En Suite at Nyeri Rd2 Bed Apa,9500000,Kileleshwa,2,2,95,2026-05-21
04 days ago181 Bed Apartment with Swimming Pool at,6500000,Kilimani,1,1,55,2026-05-21
1 Bed Apartment with Swimming Pool at Off Wood Ave,6500000,Kilimani,1,1,55,2026-05-21
04 days ago182 Bed Apartment with En Suite at Off ,9500000,Kilimani,2,2,92,2026-05-21
2 Bed Apartment with En Suite at Off Wood Avenue2 ,9500000,Kilimani,2,2,92,2026-05-21
04 days ago181 Bed Apartment with En Suite at Mugu,9500000,"Westlands Area, Westlands",1,1,70,2026-05-21
1 Bed Apartment with En Suite at Muguga Green1 Bed,9500000,"Westlands Area, Westlands",1,1,70,2026-05-21
04 days ago172 Bed Apartment with En Suite at Mogo,15000000,"Westlands Area, Westlands",2,2,126,2026-05-21
2 Bed Apartment with En Suite at Mogotio Road2 Bed,15000000,"Westlands Area, Westlands",2,2,126,2026-05-21
04 days ago171 Bed Apartment with Swimming Pool at,8500000,"Westlands Area, Westlands",1,1,78,2026-05-21
1 Bed Apartment with Swimming Pool at Mogotio Road,8500000,"Westlands Area, Westlands",1,1,78,2026-05-21
05 days ago122 Bed Apartment with En Suite at Kile,8800000,2 bedroom apartment for sale in Kileleshwa,2,2,NaN,2026-05-21
2 Bed Apartment with En Suite at Kileleshwa Area2 ,8800000,2 bedroom apartment for sale in Kileleshwa,2,2,NaN,2026-05-21
05 days ago172 Bed Apartment with En Suite at Kile,9500000,2 bedroom apartment for sale in Kileleshwa,2,2,NaN,2026-05-21
05 days ago112 Bed Apartment with En Suite at Kile,8960000,2 bedroom apartment for sale in Kileleshwa,2,2,NaN,2026-05-21
2 Bed Apartment with En Suite at Kileleshwa2 Bed A,8500000,2 bedroom apartment for sale in Westlands,2,2,NaN,2026-05-21
05 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-05-21
05 days ago164 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-05-21
05 days ago113 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-05-21
05 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-05-21
05 days ago194 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-21
05 days ago83 Bed Apartment with En Suite in Westl,11000000,"Westlands Area, Westlands",3,3,NaN,2026-05-21
05 days ago82 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2,2,NaN,2026-05-21
05 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-05-21
05 days ago143 Bed Apartment with Swimming Pool at,13500000,Lavington,3,3,120,2026-05-21
3 Bed Apartment with Swimming Pool at Riara Rd3 Be,13500000,Lavington,3,3,120,2026-05-21
05 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-05-21
05 days ago152 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-05-21
05 days ago152 Bed Apartment with En Suite in Kile,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-05-21
05 days ago152 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-05-21
05 days ago151 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-05-21
05 days ago151 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-05-21
05 days ago91 Bed Apartment with En Suite in Westl,8780000,"Westlands Area, Westlands",1,1,60,2026-05-21
05 days ago151 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-05-21
05 days ago9Studio Apartment with En Suite in West,6328506,Studio Apartment with En Suite in Westlands Area,NaN,1,40,2026-05-21
Studio Apartment with En Suite in Westlands AreaSt,6328506,Studio Apartment with En Suite in Westlands Area,NaN,1,40,2026-05-21
05 days ago142 Bed Apartment with Swimming Pool at,9500000,Lavington,2,2,84,2026-05-21
2 Bed Apartment with Swimming Pool at Riara Rd2 Be,9500000,Lavington,2,2,84,2026-05-21
05 days ago141 Bed Apartment with En Suite at Riar,5500000,Lavington,1,1,50,2026-05-21
1 Bed Apartment with En Suite at Riara Rd1 Bed Apa,5500000,Lavington,1,1,50,2026-05-21
05 days ago192 Bed Apartment with Swimming Pool at,14150000,"2 bedroom apartment for sale in Westlands, Nair...",2,2,106,2026-05-21
05 days ago141 Bed Apartment with Swimming Pool at,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,56,2026-05-21
05 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-05-21
05 days ago184 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-05-21
05 days ago131 Bed Apartment with Swimming Pool at,8700000,"Westlands Area, Westlands",1,1,68,2026-05-21
05 days ago162 Bed Apartment with Swimming Pool at,10950000,Kilimani,2,2,91,2026-05-21
2 Bed Apartment with Swimming Pool at Wood Avenue2,10950000,Kilimani,2,2,91,2026-05-21
05 days ago161 Bed Apartment with Swimming Pool at,7100000,Kilimani,1,1,59,2026-05-21
1 Bed Apartment with Swimming Pool at Wood Avenue1,7100000,Kilimani,1,1,59,2026-05-21
1 Bed Apartment with Swimming Pool at Ngong Rd1 Be,6000000,Kilimani,1,1,50,2026-05-21
0102 Bed Apartment with En Suite in Kilimani2 Bed ,7000000,Kilimani,2,2,NaN,2026-05-21
0121 Bed Apartment with En Suite in Kilimani1 Bed ,4000000,Kilimani,1,1,NaN,2026-05-21
071 Bed Apartment with En Suite in Westlands Area1,4000000,"Westlands Area, Westlands",1,1,NaN,2026-05-21
05 days ago91 Bed Apartment with Swimming Pool at ,5500000,Kilimani,1,1,55,2026-05-21
05 days ago142 Bed Apartment with En Suite in Kili,14000000,Kilimani,2,3,129,2026-05-21
05 days ago172 Bed Apartment with En Suite in Kiam,4000000,"Westlands Area, Westlands",1,1,53,2026-05-21
2 Bed Apartment with En Suite in Kiambu Road2 Bed ,5100000,Nairobi,2,2,60,2026-05-21
05 days ago171 Bed Apartment with En Suite in Kiam,5500000,Nairobi,1,2,55,2026-05-21
1 Bed Apartment with En Suite in Kiambu Road1 Bed ,5500000,Nairobi,1,2,55,2026-05-21
05 days ago17Studio Apartment with En Suite in Kia,2200000,Nairobi,NaN,1,23,2026-05-21
Studio Apartment with En Suite in Kiambu RoadStudi,2200000,Nairobi,NaN,1,23,2026-05-21
05 days ago10Serviced 2 Bed Apartment with En Suit,11000000,"Westlands Area, Westlands",2,2,104,2026-05-21
Serviced 2 Bed Apartment with En Suite in Westland,11000000,"Westlands Area, Westlands",2,2,104,2026-05-21
05 days ago16Serviced 1 Bed Apartment with En Suit,8500000,"Westlands Area, Westlands",1,1,81,2026-05-21
Serviced 1 Bed Apartment with En Suite in Westland,8500000,"Westlands Area, Westlands",1,1,81,2026-05-21
05 days ago20Serviced 1 Bed Apartment with En Suit,7600000,"Westlands Area, Westlands",1,1,73,2026-05-21
1 Bed Apartment with Swimming Pool at Mvuli Road1 ,8000000,"Westlands Area, Westlands",1,1,80,2026-05-21
05 days ago161 Bed Apartment with En Suite at Mvul,6200000,"Westlands Area, Westlands",1,1,55,2026-05-21
1 Bed Apartment with En Suite at Mvuli Road1 Bed A,6200000,"Westlands Area, Westlands",1,1,55,2026-05-21
05 days ago202 Bed Apartment with Swimming Pool at,13500000,"Westlands Area, Westlands",2,2,108,2026-05-21
05 days ago201 Bed Apartment with Swimming Pool at,7500000,"Westlands Area, Westlands",1,1,58,2026-05-21
05 days ago151 Bed Apartment with Swimming Pool at,9000000,"Westlands Area, Westlands",1,1,78,2026-05-21
0193 Bed Apartment with En Suite at Rhapta Road3 B,35000000,"Westlands Area, Westlands",3,4,NaN,2026-05-21
3 Bed Apartment with En Suite at Rhapta Road3 Bed ,35000000,"Westlands Area, Westlands",3,4,NaN,2026-05-21
0161 Bed Apartment with Swimming Pool at Riara Rd1,6100000,🌇 Modern Apartments for Sale in Lavington – Fr...,1,1,42,2026-05-21
1 Bed Apartment with Swimming Pool at Riara Rd1 Be,6100000,🌇 Modern Apartments for Sale in Lavington – Fr...,1,1,42,2026-05-21
016Studio Apartment with Swimming Pool at Riara Rd,6000000,🌇 Modern Apartments for Sale in Lavington – Fr...,NaN,1,41,2026-05-21
Studio Apartment with Swimming Pool at Riara RdStu,6000000,🌇 Modern Apartments for Sale in Lavington – Fr...,NaN,1,41,2026-05-21
0191 Bed Apartment with Swimming Pool at Vihiga Ro,5800000,Kileleshwa,1,1,58,2026-05-21
0201 Bed Apartment with Swimming Pool at Mtito And,5900000,🌿 Modern Apartments for Sale in Kilimani – Fro...,1,1,53,2026-05-21
1 Bed Apartment with Swimming Pool at Mtito Andei1,5900000,🌿 Modern Apartments for Sale in Kilimani – Fro...,1,1,53,2026-05-21
0102 Bed Apartment with En Suite at Westlands Area,8800000,2 bedroom apartment for sale in Westlands,2,2,NaN,2026-05-21
2 Bed Apartment with En Suite at Westlands Area2 B,8800000,2 bedroom apartment for sale in Westlands,2,2,NaN,2026-05-21
0101 Bed Apartment with En Suite at Westlands Area,8500000,2 bedroom apartment for sale in Westlands,1,1,NaN,2026-05-21
1 Bed Apartment with En Suite at Westlands Area1 B,8500000,2 bedroom apartment for sale in Westlands,1,1,NaN,2026-05-21
082 Bed Apartment with En Suite in Kileleshwa2 Bed,11000000,"Westlands Area, Westlands",3,3,NaN,2026-05-21
0122 Bed Apartment with En Suite at General Mathen,24000000,"Westlands Area, Westlands",2,2,NaN,2026-05-21
2 Bed Apartment with En Suite at General Mathenge ,24000000,"Westlands Area, Westlands",2,2,NaN,2026-05-21
0203 Bed Apartment with En Suite at Peponi Road3 B,50000000,"Westlands Area, Westlands",3,3,NaN,2026-05-21
3 Bed Apartment with En Suite at Peponi Road3 Bed ,50000000,"Westlands Area, Westlands",3,3,NaN,2026-05-21
0203 Bed Apartment with En Suite at Lavington3 Bed,27000000,Lavington,3,3,NaN,2026-05-21
3 Bed Apartment with En Suite at Lavington3 Bed Ap,27000000,Lavington,3,3,NaN,2026-05-21
0184 Bed Apartment with En Suite in Westlands Area,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-21
0174 Bed Apartment with En Suite in Westlands Area,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-21
0153 Bed Apartment with En Suite in Kilimani3 Bed ,10500000,Kilimani,3,3,NaN,2026-05-21
0202 Bed Apartment with En Suite at Mombasa Road2 ,8000000,Nairobi,2,2,NaN,2026-05-21
2 Bed Apartment with En Suite at Mombasa Road2 Bed,8000000,Nairobi,2,2,NaN,2026-05-21
0103 Bed Apartment with Borehole at Mogotio Rd3 Be,16500000,"Westlands Area, Westlands",3,NaN,NaN,2026-05-21
3 Bed Apartment with Borehole at Mogotio Rd3 Bed A,16500000,"Westlands Area, Westlands",3,NaN,NaN,2026-05-21
013Serviced 3 Bed Apartment with En Suite in Lavin,28000000,Lavington,3,3,NaN,2026-05-21
062 Bed Apartment with Swimming Pool at Riverside ,15800000,"Westlands Area, Westlands",2,2,110,2026-05-21
0163 Bed Apartment with En Suite at Kileleshwa3 Be,32000000,Kileleshwa,3,3,NaN,2026-05-21
3 Bed Apartment with En Suite at Kileleshwa3 Bed A,32000000,Kileleshwa,3,3,NaN,2026-05-21
0112 Bed Apartment with En Suite at Ojijo Road2 Be,15500000,"Westlands Area, Westlands",2,2,90,2026-05-21
2 Bed Apartment with En Suite at Ojijo Road2 Bed A,15500000,"Westlands Area, Westlands",2,2,90,2026-05-21
0121 Bed Apartment with En Suite at Westlands Area,6830000,"Westlands Area, Westlands",1,1,56,2026-05-21
0152 Bed Apartment with Swimming Pool at Westlands,10700000,"Westlands Area, Westlands",2,2,107,2026-05-21
2 Bed Apartment with Swimming Pool at Westlands Ar,10700000,"Westlands Area, Westlands",2,2,107,2026-05-21
0172 Bed Apartment with En Suite in Lavington2 Bed,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-05-21
0172 Bed Apartment with En Suite in Kileleshwa2 Be,6000000,2 bedroom apartment for sale in Kileleshwa,2,1,NaN,2026-05-21
042 Bed Apartment with Swimming Pool at Muguga Gre,16000000,"Westlands Area, Westlands",2,NaN,118,2026-05-21
2 Bed Apartment with Swimming Pool at Muguga Green,16000000,"Westlands Area, Westlands",2,NaN,118,2026-05-21
021 Bed Apartment with Swimming Pool at Muguga Gre,10000000,"Westlands Area, Westlands",1,2,75,2026-05-21
1 Bed Apartment with Swimming Pool at Muguga Green,10000000,"Westlands Area, Westlands",1,2,75,2026-05-21
0172 Bed Apartment with En Suite in Kilimani2 Bed ,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-05-21
043 Bed Apartment with Swimming Pool at Muguga Gre,18200000,"Westlands Area, Westlands",3,4,135,2026-05-21
3 Bed Apartment with Swimming Pool at Muguga Green,18200000,"Westlands Area, Westlands",3,4,135,2026-05-21
0141 Bed Apartment with En Suite in Westlands Area,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-05-21
0171 Bed Apartment with En Suite in Lavington1 Bed,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-05-21
0172 Bed Apartment with En Suite at Kingara Road2 ,6800000,Kilimani,1,1,60,2026-05-21
2 Bed Apartment with En Suite at Kingara Road2 Bed,12080000,🌿 Modern Living in the Heart of Lavington,2,NaN,9796,2026-05-21
0171 Bed Apartment with En Suite in Kileleshwa1 Be,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-05-21
0101 Bed Apartment with Swimming Pool at Matundu C,7350000,"Modern Apartments for Sale in Westlands, Nairob...",1,1,61,2026-05-21
1 Bed Apartment with Swimming Pool at Matundu Clos,7350000,"Modern Apartments for Sale in Westlands, Nairob...",1,1,61,2026-05-21
0211 Bed Apartment with Swimming Pool at Kirichwa ,7660000,Kilimani,1,1,5229,2026-05-21
1 Bed Apartment with Swimming Pool at Kirichwa Roa,7660000,Kilimani,1,1,5229,2026-05-21
0172 Bed Apartment with Swimming Pool at Kirichwa ,9923000,Kilimani,2,2,7788,2026-05-21
2 Bed Apartment with Swimming Pool at Kirichwa Roa,9923000,Kilimani,2,2,7788,2026-05-21
072 Bed Apartment with En Suite at Riara Road2 Bed,11000000,Kilimani,2,2,115,2026-05-21
2 Bed Apartment with En Suite at Riara Road2 Bed A,11000000,Kilimani,2,2,115,2026-05-21
0103 Bed Apartment with En Suite at Riara Road3 Be,16500000,Kilimani,3,2,173,2026-05-21
071 Bed Apartment with Swimming Pool at Riara Road,6000000,Modern living in Kilimani- Offplan project,1,1,52,2026-05-21
1 Bed Apartment with Swimming Pool at Riara Road1 ,6000000,Modern living in Kilimani- Offplan project,1,1,52,2026-05-21
0104 Bed Apartment with En Suite at Riara Road4 Be,19800000,Modern living in the leafy side of Kilimani,4,4,202,2026-05-21
4 Bed Apartment with En Suite at Riara Road4 Bed A,19800000,Modern living in the leafy side of Kilimani,4,4,202,2026-05-21
0131 Bed Apartment with Swimming Pool at Chania Av,6400000,Kilimani,1,1,61,2026-05-21
1 Bed Apartment with Swimming Pool at Chania Avenu,6400000,Kilimani,1,1,61,2026-05-21
091 Bed Apartment with Swimming Pool at Chania Ave,8700000,Kilimani,1,1,83,2026-05-21
0112 Bed Apartment with Swimming Pool at Chania2 B,10700000,Kilimani,2,2,101,2026-05-21
2 Bed Apartment with Swimming Pool at Chania2 Bed ,10700000,Kilimani,2,2,101,2026-05-21
0142 Bed Apartment with Swimming Pool at Riara Roa,10700000,Kilimani,2,2,105,2026-05-21
2 Bed Apartment with Swimming Pool at Riara Road2 ,10700000,Kilimani,2,2,105,2026-05-21
0213 Bed Apartment with Swimming Pool at Riara Roa,13700000,Kilimani,3,3,130,2026-05-21
3 Bed Apartment with Swimming Pool at Riara Road3 ,13700000,Kilimani,3,3,130,2026-05-21
041 Bed Apartment with Gym at Chania Avenue1 Bed A,6800000,Kilimani,1,1,60,2026-05-21
1 Bed Apartment with Gym at Chania Avenue1 Bed Apa,6800000,Kilimani,1,1,60,2026-05-21
084 Bed Apartment with Swimming Pool at Jalaram Ro,26300000,"Westlands Area, Westlands",4,NaN,201,2026-05-21
4 Bed Apartment with Swimming Pool at Jalaram Road,26300000,"Westlands Area, Westlands",4,NaN,201,2026-05-21
071 Bed Apartment with Swimming Pool at Brookside1,5000000,"Modern Apartments for Sale in Westlands, Nairob...",1,1,36,2026-05-21
1 Bed Apartment with Swimming Pool at Brookside1 B,5000000,"Modern Apartments for Sale in Westlands, Nairob...",1,1,36,2026-05-21
0114 Bed Apartment with En Suite in Westlands Area,11000000,"Westlands Area, Westlands",4,4,NaN,2026-05-21
0174 Bed Apartment with En Suite at General Mathen,13800000,"Westlands Area, Westlands",2,1,109,2026-05-21
0131 Bed Apartment with Swimming Pool at General M,11800000,"Westlands Area, Westlands",1,1,89,2026-05-21
043 Bed Apartment with En Suite at Muguga Green3 B,26000000,"Westlands Area, Westlands",3,4,194,2026-05-21
3 Bed Apartment with En Suite at Muguga Green3 Bed,26000000,"Westlands Area, Westlands",3,4,194,2026-05-21
0102 Bed Apartment with Swimming Pool at General M,16000000,"Westlands Area, Westlands",2,NaN,NaN,2026-05-21
2 Bed Apartment with Swimming Pool at General Math,16000000,"Westlands Area, Westlands",2,NaN,NaN,2026-05-21
0131 Bed Apartment with Swimming Pool at Kingara R,7690000,🌿 Modern Living in the Heart of Lavington,1,1,6421,2026-05-21
05Studio Apartment with Swimming Pool at Ring Road,6200000,"Westlands Area, Westlands",NaN,1,48,2026-05-21
Studio Apartment with Swimming Pool at Ring RoadSt,6200000,"Westlands Area, Westlands",NaN,1,48,2026-05-21
082 Bed Apartment with Swimming Pool at Ring Road2,13800000,"Westlands Area, Westlands",2,NaN,109,2026-05-21
2 Bed Apartment with Swimming Pool at Ring Road2 B,13800000,"Westlands Area, Westlands",2,NaN,109,2026-05-21
0143 Bed Apartment with Swimming Pool at School Gr,39400000,"Westlands Area, Westlands",3,1,23047,2026-05-21
3 Bed Apartment with Swimming Pool at School Grove,19840000,"Westlands Area, Westlands",3,3,14085,2026-05-21
061 Bed Apartment with Swimming Pool at Mogotio Ro,6830000,"Apartments for Sale – Mogotio Road, Westlands",1,1,56,2026-05-21
092 Bed Apartment with En Suite at Mawensi Road2 B,11200000,Nairobi,2,2,113,2026-05-21
2 Bed Apartment with En Suite at Mawensi Road2 Bed,11200000,Nairobi,2,2,113,2026-05-21
071 Bed Apartment with Swimming Pool at Ring Road1,7500000,"Westlands Area, Westlands",1,1,67,2026-05-21
1 Bed Apartment with Swimming Pool at Ring Road1 B,7500000,"Westlands Area, Westlands",1,1,67,2026-05-21
083 Bed Apartment with Swimming Pool at Ring Road3,19800000,"Westlands Area, Westlands",3,NaN,158,2026-05-21
3 Bed Apartment with Swimming Pool at Ring Road3 B,19800000,"Westlands Area, Westlands",3,NaN,158,2026-05-21
094 Bed Apartment with En Suite in Westlands Area4,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-21
0102 Bed Apartment with En Suite at Chania2 Bed Ap,10700000,Kilimani,2,2,102,2026-05-21
2 Bed Apartment with En Suite at Chania2 Bed Apart,10700000,Kilimani,2,2,102,2026-05-21
0103 Bed Apartment with En Suite at Mawensi Road3 ,17400000,Nairobi,3,3,176,2026-05-21
3 Bed Apartment with En Suite at Mawensi Road3 Bed,17400000,Nairobi,3,3,176,2026-05-21
072 Bed Apartment with Swimming Pool at Riara Road,11000000,Kilimani,2,2,115,2026-05-21
092 Bed Apartment with Swimming Pool at Mogotio Ro,11230000,"Apartments for Sale – Mogotio Road, Westlands",2,NaN,113,2026-05-21
2 Bed Apartment with Swimming Pool at Mogotio Road,11230000,"Apartments for Sale – Mogotio Road, Westlands",2,NaN,113,2026-05-21
0133 Bed Apartment with Swimming Pool at General M,20900000,"Westlands Area, Westlands",3,NaN,NaN,2026-05-21
3 Bed Apartment with Swimming Pool at General Math,20900000,"Westlands Area, Westlands",3,NaN,NaN,2026-05-21
0102 Bed Apartment with Swimming Pool at School Gr,12850000,"Westlands Area, Westlands",2,2,10451,2026-05-21
2 Bed Apartment with Swimming Pool at School Grove,12850000,"Westlands Area, Westlands",2,2,10451,2026-05-21
084 Bed Apartment with En Suite at Riara Road4 Bed,19800000,Offplan modern living project in Kilimani for s...,4,3,202,2026-05-21
0101 Bed Apartment with En Suite at Chania Avenue1,6400000,Kilimani,1,1,61,2026-05-21
1 Bed Apartment with En Suite at Chania Avenue1 Be,6400000,Kilimani,1,1,61,2026-05-21
083 Bed Apartment with Swimming Pool at Muthithi R,39400000,"Westlands Area, Westlands",3,NaN,23047,2026-05-21
3 Bed Apartment with Swimming Pool at Muthithi Roa,39400000,"Westlands Area, Westlands",3,NaN,23047,2026-05-21
084 Bed Apartment with Swimming Pool at Muthithi R,11040000,Westlands (Rhapta R...,2,2,8267,2026-05-21
4 Bed Apartment with Swimming Pool at Muthithi Roa,65700000,"Westlands Area, Westlands",4,NaN,37939,2026-05-21
0112 Bed Apartment with Swimming Pool at Kirichwa ,11280000,Kilimani,2,NaN,98,2026-05-21
091 Bed Apartment with Swimming Pool at School Gro,9920000,"Westlands Area, Westlands",1,1,NaN,2026-05-21
1 Bed Apartment with Swimming Pool at School Grove,9920000,"Westlands Area, Westlands",1,1,NaN,2026-05-21
091 Bed Apartment with Swimming Pool at Kirichwa R,7320000,Kilimani,1,NaN,NaN,2026-05-21
0143 Bed Apartment with Swimming Pool at Kirichwa ,16120000,Kilimani,3,NaN,142,2026-05-21
3 Bed Apartment with Swimming Pool at Kirichwa Roa,16120000,Kilimani,3,NaN,142,2026-05-21
0122 Bed Apartment with Swimming Pool at Kirawa Ro,12000000,"Kitisuru, Westlands",2,NaN,NaN,2026-05-21
2 Bed Apartment with Swimming Pool at Kirawa Road2,12000000,"Kitisuru, Westlands",2,NaN,NaN,2026-05-21
0112 Bed Apartment with Swimming Pool at Kingara R,12080000,Modern Living in the Heart of Lavington,2,NaN,9796,2026-05-21
091 Bed Apartment with Swimming Pool at Kingara Ro,7690000,Modern Living in the Heart of Lavington,1,NaN,6421,2026-05-21
010Studio Apartment with Swimming Pool at Mogotio ,6000000,"Westlands Area, Westlands",NaN,1,NaN,2026-05-21
Studio Apartment with Swimming Pool at Mogotio Roa,6000000,"Westlands Area, Westlands",NaN,1,NaN,2026-05-21
061 Bed Apartment with Swimming Pool at Kindaruma ,6100000,Kilimani,1,1,60,2026-05-21
0131 Bed Apartment with En Suite at Peponi Road1 B,6100000,"Westlands Area, Westlands",1,1,52,2026-05-21
1 Bed Apartment with En Suite at Peponi Road1 Bed ,6100000,"Westlands Area, Westlands",1,1,52,2026-05-21
091 Bed Apartment with Swimming Pool at Raphta Roa,7632000,Westlands (Rhapta R...,1,NaN,5708,2026-05-21
082 Bed Apartment with Swimming Pool at Raphta Roa,11040000,Westlands (Rhapta R...,2,2,8267,2026-05-21
2 Bed Apartment with Swimming Pool at Raphta Road2,11040000,Westlands (Rhapta R...,2,2,8267,2026-05-21
0141 Bed Apartment with Swimming Pool at Riverside,8300000,"Riverside, Westlands",1,1,62,2026-05-21
