Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date
04 days ago241 Bed Apartment with En Suite at Broo,8700000,"Brookside, Westlands",1,1,58,2026-05-26
1 Bed Apartment with En Suite at Brookside Grove1 ,8700000,"Brookside, Westlands",1,1,58,2026-05-26
14 days ago301 Bed Apartment with En Suite at Rhap,7300000,"Westlands Area, Westlands",1,1,76,2026-05-26
04 days ago112 Bed Apartment with En Suite at Ngon,11000000,Ngong Road,2,2,116,2026-05-26
2 Bed Apartment with En Suite at Ngong Road2 Bed A,11000000,Ngong Road,2,2,116,2026-05-26
04 days ago122 Bed Apartment with En Suite at Rive,18000000,"Riverside, Westlands",2,2,101,2026-05-26
2 Bed Apartment with En Suite at Riverside Drive2 ,18000000,"Riverside, Westlands",2,2,101,2026-05-26
04 days ago112 Bed Apartment with En Suite at Kind,10000000,Kilimani,2,2,105,2026-05-26
2 Bed Apartment with En Suite at Kindaruma Road2 B,10000000,Kilimani,2,2,105,2026-05-26
03 days ago181 Bed Apartment with En Suite at West,5500000,"Westlands Area, Westlands",1,1,52,2026-05-26
1 Bed Apartment with En Suite at Westland Road1 Be,5500000,"Westlands Area, Westlands",1,1,52,2026-05-26
03 days ago204 Bed Apartment with En Suite at Gene,6000000,Kilimani,2,2,240,2026-05-26
4 Bed Apartment with En Suite at General Mathenge ,55000000,"General Mathenge, Westlands",4,5,334,2026-05-26
03 days ago174 Bed Apartment with En Suite at Gene,65000000,"Spring Valley, Westlands",4,5,5.800,2026-05-26
4 Bed Apartment with En Suite at General Mathenge4,65000000,"Spring Valley, Westlands",4,5,5.800,2026-05-26
03 days ago113 Bed Apartment with En Suite at Dony,35500000,"Spring Valley, Westlands",3,3,240,2026-05-26
3 Bed Apartment with En Suite at Donyo Sabuk Avenu,35500000,"Spring Valley, Westlands",3,3,240,2026-05-26
03 days ago142 Bed Apartment with En Suite in Kili,8000000,Kilimani,2,3,NaN,2026-05-26
03 days ago122 Bed Apartment with En Suite in Lavi,7000000,Lavington,2,3,NaN,2026-05-26
03 days ago142 Bed Apartment with En Suite in West,6900000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
03 days ago152 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,3,NaN,2026-05-26
03 days ago101 Bed Apartment with En Suite in Lavi,3000000,Lavington,1,1,NaN,2026-05-26
03 days ago72 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2,2,NaN,2026-05-26
02 days ago203 Bed Apartment with En Suite in Kili,16000000,Kilimani,3,3,142,2026-05-26
12 days ago163 Bed Apartment with En Suite in West,19800000,"Westlands Area, Westlands",3,3,179,2026-05-26
02 days ago191 Bed Apartment with En Suite in Spri,8800000,"Spring Valley, Westlands",1,1,81,2026-05-26
1 Bed Apartment with En Suite in Spring Valley1 Be,8800000,"Spring Valley, Westlands",1,1,81,2026-05-26
03 days ago181 Bed Apartment with En Suite in Kili,4500000,Kilimani,1,2,NaN,2026-05-26
03 days ago92 Bed Apartment with En Suite in Kilel,7000000,Kileleshwa,2,3,NaN,2026-05-26
03 days ago91 Bed Apartment with En Suite in Westl,5600000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
03 days ago131 Bed Apartment with En Suite in West,4500000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
03 days ago73 Bed Apartment with En Suite in Lavin,10500000,Lavington,3,4,NaN,2026-05-26
03 days ago91 Bed Apartment with En Suite in Kilim,5300000,Kilimani,1,2,NaN,2026-05-26
03 days ago131 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1,2,NaN,2026-05-26
03 days ago82 Bed Apartment with En Suite in Kilel,7600000,Kileleshwa,2,3,NaN,2026-05-26
03 days ago91 Bed Apartment with En Suite in Kilel,6000000,Kileleshwa,1,2,NaN,2026-05-26
04 days ago92 Bed Apartment with En Suite in Westl,7000000,Lavington,2,2,NaN,2026-05-26
04 days ago73 Bed Apartment with En Suite in Westl,10000000,"Westlands Area, Westlands",3,4,NaN,2026-05-26
04 days ago92 Bed Apartment with En Suite in Kilim,8500000,Kilimani,2,3,NaN,2026-05-26
04 days ago101 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,2,NaN,2026-05-26
03 days ago202 Bed Apartment with En Suite at Pepo,36000000,"Spring Valley, Westlands",2,3,NaN,2026-05-26
2 Bed Apartment with En Suite at Peponi Rd2 Bed Ap,36000000,"Spring Valley, Westlands",2,3,NaN,2026-05-26
03 days ago20Serviced 4 Bed Apartment with En Suit,45000000,"Parklands, Westlands",4,4,NaN,2026-05-26
Serviced 4 Bed Apartment with En Suite at Second P,45000000,"Parklands, Westlands",4,4,NaN,2026-05-26
03 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-05-26
03 days ago164 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-05-26
03 days ago154 Bed Apartment with En Suite in Lavi,13000000,Lavington,4,5,NaN,2026-05-26
03 days ago113 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-05-26
03 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-05-26
03 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-05-26
03 days ago102 Bed Apartment with En Suite in Kili,7000000,Kilimani,2,2,NaN,2026-05-26
03 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-05-26
03 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-05-26
03 days ago194 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-26
03 days ago83 Bed Apartment with En Suite in Westl,11000000,"Westlands Area, Westlands",3,3,NaN,2026-05-26
03 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
03 days ago101 Bed Apartment with En Suite in West,4000000,"Westlands Area, Westlands",1,1,NaN,2026-05-26
03 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-05-26
03 days ago72 Bed Apartment with En Suite in Lavin,9000000,Lavington,2,3,NaN,2026-05-26
03 days ago152 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,3,NaN,2026-05-26
03 days ago151 Bed Apartment with En Suite in Lavi,4000000,Lavington,1,2,NaN,2026-05-26
04 days ago61 Bed Apartment with En Suite in Kilim,4800000,Kilimani,1,2,NaN,2026-05-26
03 days ago192 Bed Apartment with En Suite in Kili,7900000,Kilimani,2,3,NaN,2026-05-26
03 days ago182 Bed Apartment with En Suite in Kili,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-05-26
03 days ago141 Bed Apartment with En Suite in Kili,5500000,Kilimani,1,2,NaN,2026-05-26
03 days ago164 Bed Apartment with En Suite in West,18000000,4 bedroom apartment for sale in Westlands,4,4,NaN,2026-05-26
03 days ago174 Bed Apartment with En Suite in Lavi,13500000,4 bedroom apartment for sale in Lavington,4,4,NaN,2026-05-26
03 days ago92 Bed Apartment with En Suite in Westl,7500000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
03 days ago174 Bed Apartment with En Suite in Kile,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-05-26
04 days ago171 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
04 days ago92 Bed Apartment with En Suite in River,8000000,"Riverside, Westlands",2,3,NaN,2026-05-26
03 days ago174 Bed Apartment with En Suite in Kili,13500000,4 bedroom apartment for sale in Kilimani,4,4,NaN,2026-05-26
03 days ago173 Bed Apartment with En Suite in Lavi,10000000,3 bedroom apartment for sale in Lavington,3,2,NaN,2026-05-26
03 days ago151 Bed Apartment with En Suite in Kile,5400000,Kileleshwa,1,2,NaN,2026-05-26
03 days ago122 Bed Apartment with En Suite in Kile,8100000,Kileleshwa,2,3,NaN,2026-05-26
04 days ago122 Bed Apartment with En Suite in Kile,8500000,Kileleshwa,2,3,NaN,2026-05-26
03 days ago173 Bed Apartment with En Suite in West,13000000,3 bedroom apartment for sale in Westlands,3,2,NaN,2026-05-26
03 days ago173 Bed Apartment with En Suite in Kile,10000000,3 bedroom apartment for sale in Kileleshwa,3,2,NaN,2026-05-26
03 days ago173 Bed Apartment with En Suite in Kili,10000000,3 bedroom apartment for sale in Kilimani,3,2,NaN,2026-05-26
03 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-05-26
03 days ago152 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-05-26
03 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-05-26
03 days ago132 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
03 days ago111 Bed Apartment with En Suite in Kile,4000000,Kileleshwa,1,1,NaN,2026-05-26
03 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-05-26
03 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-05-26
03 days ago141 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1,1,NaN,2026-05-26
03 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-05-26
03 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-05-26
03 days ago171 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-05-26
03 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-05-26
04 days ago144 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,5,NaN,2026-05-26
04 days ago124 Bed Apartment with En Suite in Kile,5900000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
04 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-05-26
04 days ago102 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2,2,NaN,2026-05-26
04 days ago101 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1,1,NaN,2026-05-26
04 days ago163 Bed Apartment with En Suite in Lavi,9000000,Lavington,3,3,NaN,2026-05-26
04 days ago92 Bed Apartment with En Suite in Lavin,9500000,Lavington,2,3,NaN,2026-05-26
04 days ago93 Bed Apartment with En Suite in Kilim,10000000,Kilimani,3,4,NaN,2026-05-26
03 days ago92 Bed Apartment with En Suite in Kilim,7900000,Kilimani,2,3,NaN,2026-05-26
03 days ago6Furnished 1 Bed Apartment with En Suit,4500000,Kilimani,1,2,NaN,2026-05-26
Furnished 1 Bed Apartment with En Suite in Kiliman,4500000,Kilimani,1,2,NaN,2026-05-26
03 days ago62 Bed Apartment with En Suite in Kilim,6800000,Kilimani,2,3,NaN,2026-05-26
04 days ago71 Bed Apartment with En Suite in Kilel,4500000,Kileleshwa,1,2,NaN,2026-05-26
03 days ago81 Bed Apartment with En Suite in Kilel,4600000,Kileleshwa,1,2,NaN,2026-05-26
04 days ago93 Bed Apartment with En Suite in Kilel,20000000,Kileleshwa,3,4,NaN,2026-05-26
04 days ago92 Bed Apartment with En Suite in Kilel,9000000,Kileleshwa,2,3,NaN,2026-05-26
03 days ago132 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2,3,NaN,2026-05-26
03 days ago151 Bed Apartment with En Suite in West,5900000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
03 days ago153 Bed Apartment with En Suite in West,13500000,4 bedroom apartment for sale in Kileleshwa,4,4,NaN,2026-05-26
04 days ago151 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
04 days ago102 Bed Apartment with En Suite in West,8000000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
03 days ago82 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
0194 Bed Apartment in Rhapta Road4 Bed Apartment i,23000000,"Rhapta Road, Westlands",4,NaN,NaN,2026-05-26
4 Bed Apartment in Rhapta Road4 Bed Apartment in R,23000000,"Rhapta Road, Westlands",4,NaN,NaN,2026-05-26
0193 Bed Apartment in Riverside3 Bed Apartment in ,49500000,"Riverside, Westlands",3,NaN,NaN,2026-05-26
3 Bed Apartment in Riverside3 Bed Apartment in Riv,49500000,"Riverside, Westlands",3,NaN,NaN,2026-05-26
0203 Bed Apartment in Parklands3 Bed Apartment in ,15500000,"Parklands, Westlands",3,2,NaN,2026-05-26
1173 Bed Apartment in Brookside3 Bed Apartment in ,25000000,"Brookside, Westlands",3,NaN,NaN,2026-05-26
3 Bed Apartment in Brookside3 Bed Apartment in Bro,25000000,"Brookside, Westlands",3,NaN,NaN,2026-05-26
0142 Bed Apartment in Brookside2 Bed Apartment in ,20000000,"Brookside, Westlands",2,NaN,NaN,2026-05-26
2 Bed Apartment in Brookside2 Bed Apartment in Bro,20000000,"Brookside, Westlands",2,NaN,NaN,2026-05-26
04 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,5,NaN,2026-05-26
04 days ago143 Bed Apartment with En Suite in Kile,10500000,Kileleshwa,3,3,NaN,2026-05-26
04 days ago172 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,2,NaN,2026-05-26
04 days ago121 Bed Apartment with En Suite in Kile,4000000,Kileleshwa,1,1,NaN,2026-05-26
04 days ago164 Bed Apartment with En Suite in Lavi,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-26
04 days ago153 Bed Apartment with En Suite in Lavi,10500000,Lavington,3,3,NaN,2026-05-26
04 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1,1,NaN,2026-05-26
04 days ago112 Bed Apartment with En Suite in Lavi,6000000,Lavington,2,2,NaN,2026-05-26
04 days ago102 Bed Apartment with En Suite in Lavi,7000000,Lavington,2,2,NaN,2026-05-26
04 days ago121 Bed Apartment with En Suite in Lavi,4000000,Lavington,1,1,NaN,2026-05-26
03 days ago16Serviced 1 Bed Apartment with En Suit,7200000,"Westlands Area, Westlands",1,1,65,2026-05-26
Serviced 1 Bed Apartment with En Suite in Westland,7200000,"Westlands Area, Westlands",1,1,65,2026-05-26
03 days ago181 Bed Apartment with En Suite in West,5200000,Lavington,1,2,68,2026-05-26
13 days ago203 Bed Apartment with En Suite in West,23000000,"Westlands Area, Westlands",3,3,158,2026-05-26
03 days ago9Furnished Studio Apartment with En Sui,6700000,Furnished Studio Apartment with En Suite in Westlands Area,NaN,1,41,2026-05-26
Furnished Studio Apartment with En Suite in Westla,6700000,Furnished Studio Apartment with En Suite in Westlands Area,NaN,1,41,2026-05-26
03 days ago203 Bed Apartment with En Suite at Gatu,19500000,"Blossom Ivy Residence, Kileleshwa, Nairobi Blos...",3,4,NaN,2026-05-26
3 Bed Apartment with En Suite at Gatundu Road3 Bed,19500000,"Blossom Ivy Residence, Kileleshwa, Nairobi Blos...",3,4,NaN,2026-05-26
03 days ago203 Bed Apartment with En Suite at Kile,22000000,Kileleshwa,3,4,NaN,2026-05-26
3 Bed Apartment with En Suite at Kileleshwa Road3 ,22000000,Kileleshwa,3,4,NaN,2026-05-26
04 days ago201 Bed Apartment with En Suite at West,8840000,"Westlands Area, Westlands",1,1,68,2026-05-26
04 days ago91 Bed Apartment with En Suite in River,5500000,"Riverside, Westlands",1,2,NaN,2026-05-26
04 days ago121 Bed Apartment with En Suite in West,6000000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
04 days ago102 Bed Apartment with En Suite in Kili,8000000,Kilimani,2,3,NaN,2026-05-26
04 days ago183 Bed Apartment with En Suite in West,11000000,"Westlands Area, Westlands",3,4,NaN,2026-05-26
04 days ago91 Bed Apartment with En Suite in Kilel,5000000,Kileleshwa,1,2,NaN,2026-05-26
04 days ago72 Bed Apartment with En Suite in Kilel,7500000,Kileleshwa,2,3,NaN,2026-05-26
04 days ago131 Bed Apartment with En Suite in Kile,4800000,Kileleshwa,1,2,NaN,2026-05-26
04 days ago81 Bed Apartment with En Suite in Kilel,4500000,Kileleshwa,1,2,NaN,2026-05-26
03 days ago81 Bed Apartment with En Suite in Lavin,5200000,Lavington,1,2,NaN,2026-05-26
03 days ago82 Bed Apartment with En Suite in Lavin,7200000,Lavington,2,3,NaN,2026-05-26
03 days ago91 Bed Apartment with En Suite in Lavin,5200000,Lavington,1,2,NaN,2026-05-26
03 days ago152 Bed Apartment with En Suite in West,10000000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
03 days ago191 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
03 days ago191 Bed Apartment with En Suite in Kili,5300000,Kilimani,1,2,NaN,2026-05-26
03 days ago101 Bed Apartment with En Suite in Kili,5200000,Kilimani,1,2,NaN,2026-05-26
04 days ago153 Bed Apartment with En Suite at Gene,15400000,"General Mathenge, Westlands",3,2,130,2026-05-26
3 Bed Apartment with En Suite at General Mathenge ,15400000,"General Mathenge, Westlands",3,2,130,2026-05-26
04 days ago164 Bed Apartment with En Suite at 2Nd ,13800000,"Parklands, Westlands",42,3,NaN,2026-05-26
4 Bed Apartment with En Suite at 2Nd Parklands Ave,13800000,"Parklands, Westlands",42,3,NaN,2026-05-26
04 days ago131 Bed Apartment with En Suite at Near,9000000,Kilimani,1,1,109,2026-05-26
1 Bed Apartment with En Suite at Near Yaya Centre1,9000000,Kilimani,1,1,109,2026-05-26
04 days ago20Furnished 4 Bed Apartment with En Sui,26500000,Lavington,4,5,251,2026-05-26
Furnished 4 Bed Apartment with En Suite at Argwing,26500000,Lavington,4,5,251,2026-05-26
04 days ago153 Bed Apartment with En Suite at Kile,13000000,Kileleshwa,3,3,NaN,2026-05-26
3 Bed Apartment with En Suite at Kileleshwa3 Bed A,13000000,Kileleshwa,3,3,NaN,2026-05-26
04 days ago201 Bed Apartment with En Suite at Gatu,5600000,Kileleshwa,1,1,55,2026-05-26
1 Bed Apartment with En Suite at Gatundu Road1 Bed,5600000,Kileleshwa,1,1,55,2026-05-26
0152 Bed Apartment with En Suite at Thindigua2 Bed,5900000,Nairobi,2,2,60,2026-05-26
2 Bed Apartment with En Suite at Thindigua2 Bed Ap,5900000,Nairobi,2,2,60,2026-05-26
04 days ago154 Bed Apartment with En Suite in Lavi,20000000,Lavington,4,5,NaN,2026-05-26
0172 Bed Apartment with En Suite in Westlands Area,7000000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
04 days ago112 Bed Apartment with En Suite in West,7000000,2 bedroom apartment for sale in Westlands,2,1,NaN,2026-05-26
04 days ago151 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-05-26
04 days ago91 Bed Apartment with En Suite in Lavin,5800000,Lavington,1,2,NaN,2026-05-26
04 days ago101 Bed Apartment with En Suite in Lavi,5000000,Lavington,1,2,NaN,2026-05-26
04 days ago81 Bed Apartment with En Suite in Kilim,5600000,Kilimani,1,2,NaN,2026-05-26
04 days ago91 Bed Apartment with En Suite in Kilim,5200000,Kilimani,1,2,NaN,2026-05-26
04 days ago62 Bed Apartment with En Suite in Kilim,6300000,Kilimani,2,3,NaN,2026-05-26
04 days ago191 Bed Apartment with En Suite in Kili,6100000,Kilimani,1,2,NaN,2026-05-26
04 days ago91 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
04 days ago72 Bed Apartment with En Suite in Westl,9000000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
04 days ago52 Bed Apartment with En Suite in Westl,9000000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
04 days ago51 Bed Apartment with En Suite in Westl,6000000,Lavington,2,2,NaN,2026-05-26
04 days ago64 Bed Apartment with En Suite in Lores,68000000,"Loresho, Westlands",4,4,NaN,2026-05-26
4 Bed Apartment with En Suite in Loresho4 Bed Apar,68000000,"Loresho, Westlands",4,4,NaN,2026-05-26
04 days ago61 Bed Apartment with En Suite in Kilel,5300000,Kileleshwa,1,2,NaN,2026-05-26
04 days ago82 Bed Apartment with En Suite in Kilel,6800000,Kileleshwa,2,3,NaN,2026-05-26
0111 Bed Apartment with En Suite at Riverside1 Bed,8500000,"Westlands Area, Westlands",1,1,72,2026-05-26
1 Bed Apartment with En Suite at Riverside1 Bed Ap,8500000,"Westlands Area, Westlands",1,1,72,2026-05-26
04 days ago64 Bed Apartment with En Suite in Lower,68000000,"Lower Kabete, Westlands",4,4,NaN,2026-05-26
04 days ago64 Bed Apartment with En Suite in Sprin,68000000,"Spring Valley, Westlands",4,4,NaN,2026-05-26
04 days ago104 Bed Apartment with En Suite in Kili,13000000,Kilimani,4,4,NaN,2026-05-26
04 days ago153 Bed Apartment with En Suite in Kili,10500000,Kilimani,3,3,NaN,2026-05-26
04 days ago121 Bed Apartment with En Suite in Kili,4000000,Kilimani,1,1,NaN,2026-05-26
04 days ago122 Bed Apartment with En Suite in West,7500000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
04 days ago81 Bed Apartment with En Suite in Westl,4500000,"Westlands Area, Westlands",1,1,NaN,2026-05-26
04 days ago64 Bed Apartment with En Suite in Kilel,80000000,Kileleshwa,4,5,NaN,2026-05-26
04 days ago82 Bed Apartment with En Suite in Westl,7000000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
05 days ago161 Bed Apartment with En Suite in West,6300000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
05 days ago132 Bed Apartment with En Suite in West,10000000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
04 days ago181 Bed Apartment with En Suite in West,6000000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
04 days ago131 Bed Apartment with En Suite in West,5100000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
04 days ago152 Bed Apartment with En Suite in West,11000000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
04 days ago132 Bed Apartment with En Suite in Kili,13000000,Kilimani,2,3,NaN,2026-05-26
04 days ago62 Bed Apartment with En Suite in Kilel,7800000,Kileleshwa,2,3,NaN,2026-05-26
04 days ago132 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2,3,NaN,2026-05-26
05 days ago152 Bed Apartment with En Suite in Lavi,7500000,Lavington,2,3,NaN,2026-05-26
05 days ago112 Bed Apartment with En Suite in Kili,6000000,Kilimani,2,2,NaN,2026-05-26
05 days ago112 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2,2,NaN,2026-05-26
05 days ago101 Bed Apartment with En Suite in Kile,3000000,Kileleshwa,1,1,NaN,2026-05-26
05 days ago111 Bed Apartment with En Suite in Lavi,3000000,Lavington,1,1,NaN,2026-05-26
05 days ago83 Bed Apartment with En Suite in Westl,11000000,"Westlands Area, Westlands",3,3,NaN,2026-05-26
04 days ago172 Bed Apartment with En Suite in Lavi,6000000,2 bedroom apartment for sale in Lavington,2,1,NaN,2026-05-26
05 days ago172 Bed Apartment with En Suite in West,7000000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
05 days ago101 Bed Apartment with En Suite in West,4000000,"Westlands Area, Westlands",1,1,NaN,2026-05-26
05 days ago194 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-26
05 days ago163 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-05-26
05 days ago111 Bed Apartment with En Suite in Kili,3000000,Kilimani,1,1,NaN,2026-05-26
04 days ago172 Bed Apartment with En Suite in Kili,6000000,2 bedroom apartment for sale in Kilimani,2,1,NaN,2026-05-26
04 days ago141 Bed Apartment with En Suite in West,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-05-26
04 days ago171 Bed Apartment with En Suite in Lavi,3000000,1 bedroom apartment for sale in Lavington,1,1,NaN,2026-05-26
04 days ago171 Bed Apartment with En Suite in Kile,3000000,1 bedroom apartment for sale in Kileleshwa,1,1,NaN,2026-05-26
04 days ago171 Bed Apartment with En Suite in Kili,3000000,1 bedroom apartment for sale in Kilimani,1,1,NaN,2026-05-26
04 days ago74 Bed Apartment with En Suite in Kilel,80000000,Kileleshwa,4,5,NaN,2026-05-26
042 Bed Apartment with Borehole in Rhapta Road2 Be,400000000,"Rhapta Road, Westlands",2,2,NaN,2026-05-26
2 Bed Apartment with Borehole in Rhapta Road2 Bed ,400000000,"Rhapta Road, Westlands",2,2,NaN,2026-05-26
0122 Bed Apartment with Parking in Nairobi West2 B,230000000,Block of Apartment for Sale in Nairobi West,2,1,NaN,2026-05-26
2 Bed Apartment with Parking in Nairobi West2 Bed ,230000000,Block of Apartment for Sale in Nairobi West,2,1,NaN,2026-05-26
063 Bed Apartment with En Suite in Kilimani3 Bed A,16500000,Kilimani,3,2,NaN,2026-05-26
04 days ago73 Bed Apartment with En Suite in Upper,23000000,Apartment for Sale in Upper Hill,3,3,180,2026-05-26
3 Bed Apartment with En Suite in Upper Hill3 Bed A,23000000,Apartment for Sale in Upper Hill,3,3,180,2026-05-26
14 days ago94 Bed Apartment with En Suite in Westl,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-26
04 days ago83 Bed Apartment with En Suite in Kilim,11000000,Kilimani,3,3,NaN,2026-05-26
04 days ago71 Bed Apartment with En Suite in Westl,4000000,"Westlands Area, Westlands",1,1,NaN,2026-05-26
04 days ago153 Bed Apartment with En Suite at Mand,20500000,Kileleshwa,3,3,236,2026-05-26
3 Bed Apartment with En Suite at Mandera Road3 Bed,20500000,Kileleshwa,3,3,236,2026-05-26
04 days ago113 Bed Apartment with En Suite in Kili,9000000,Kilimani,3,3,NaN,2026-05-26
04 days ago72 Bed Apartment with En Suite in Kilim,6000000,Kilimani,2,2,NaN,2026-05-26
14 days ago134 Bed Apartment with En Suite at Rhap,11000000,"Westlands Area, Westlands",3,3,NaN,2026-05-26
4 Bed Apartment with En Suite at Rhapta Road4 Bed ,27000000,"Westlands Area, Westlands",4,4,NaN,2026-05-26
04 days ago104 Bed Apartment with En Suite in West,18000000,"Westlands Area, Westlands",4,4,NaN,2026-05-26
04 days ago141 Bed Apartment with En Suite in Kile,5200000,Kileleshwa,1,2,NaN,2026-05-26
05 days ago131 Bed Apartment with En Suite in West,6200000,"Westlands Area, Westlands",1,2,NaN,2026-05-26
05 days ago92 Bed Apartment with En Suite in Westl,7800000,"Westlands Area, Westlands",2,3,NaN,2026-05-26
04 days ago13Serviced 1 Bed Apartment with En Suit,9000000,Kilimani,1,2,NaN,2026-05-26
04 days ago102 Bed Apartment with Backup Generator,7980000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
2 Bed Apartment with Backup Generator at Raphta Ro,7980000,"Westlands Area, Westlands",2,2,NaN,2026-05-26
04 days ago173 Bed Apartment with En Suite at Gatu,22000000,Kileleshwa,3,3,180,2026-05-26
04 days ago103 Bed Apartment with En Suite in Lavi,15000000,Lavington,3,4,NaN,2026-05-26
04 days ago72 Bed Apartment with En Suite in Lavin,8000000,Lavington,2,2,NaN,2026-05-26
04 days ago81 Bed Apartment with En Suite in Lavin,5300000,Lavington,1,2,NaN,2026-05-26
04 days ago195 Bed Apartment with En Suite at Nyan,90300000,Kileleshwa,5,5,350,2026-05-26
5 Bed Apartment with En Suite at Nyando Road5 Bed ,90300000,Kileleshwa,5,5,350,2026-05-26
05 days ago172 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2,2,NaN,2026-05-26
05 days ago164 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4,5,NaN,2026-05-26
05 days ago113 Bed Apartment with En Suite in Kile,9000000,Kileleshwa,3,3,NaN,2026-05-26
